City,Date,Avg_Reservoir_Fill,Max_Reservoir_Fill,Total_Storage,Reservoirs_Above_Danger,Reservoir_Risk_Score,Reservoir_Trend_7d,Reservoir_Trend_15d
Kolhapur,2023-02-20,54.13,54.13,0.359,0,0,3.470000000000006,54.13
Kolhapur,2023-02-21,53.7,53.7,0.357,0,0,3.0700000000000003,53.7
Kolhapur,2023-02-22,53.34,53.34,0.354,0,0,3.0700000000000003,53.34
Kolhapur,2023-02-23,46.99,46.99,0.312,0,0,-8.79,-4.549999999999997
Kolhapur,2023-02-24,46.44,46.44,0.308,0,0,-8.840000000000003,-4.6200000000000045
Kolhapur,2023-02-25,45.95,45.95,0.305,0,0,-8.75,-4.82
Kolhapur,2023-02-26,0.0,0.0,0.0,0,0,-54.13,-50.73
Kolhapur,2023-02-27,44.91,44.91,0.298,0,0,-8.790000000000006,-5.790000000000006
Kolhapur,2023-02-28,44.43,44.43,0.295,0,0,-8.910000000000004,-6.229999999999997
Kolhapur,2023-03-01,43.95,43.95,0.292,0,0,-3.039999999999999,-6.68
Kolhapur,2023-03-02,43.58,43.58,0.289,0,0,-2.8599999999999994,-6.690000000000005
Kolhapur,2023-03-03,43.24,43.24,0.287,0,0,-2.710000000000001,-12.54
Kolhapur,2023-03-04,42.91,42.91,0.285,0,0,42.91,-12.370000000000005
Kolhapur,2023-03-05,42.58,42.58,0.283,0,0,-2.3299999999999983,-12.120000000000005
Kolhapur,2023-03-06,42.24,42.24,0.28,0,0,-2.1899999999999977,-11.89
Kolhapur,2023-03-07,41.91,41.91,0.278,0,0,-2.0400000000000063,-11.790000000000006
Kolhapur,2023-03-08,0.0,0.0,0.0,0,0,-43.58,-53.34
Kolhapur,2023-03-09,41.29,41.29,0.274,0,0,-1.9500000000000028,-5.700000000000003
Kolhapur,2023-03-10,41.0,41.0,0.272,0,0,-1.9099999999999966,-5.439999999999998
Kolhapur,2023-03-11,40.29,40.29,0.268,0,0,-2.289999999999999,-5.660000000000004
Kolhapur,2023-03-12,40.29,40.29,0.268,0,0,-1.9500000000000028,40.29
Kolhapur,2023-03-13,40.0,40.0,0.266,0,0,-1.9099999999999966,-4.909999999999997
Kolhapur,2023-03-14,39.52,39.52,0.262,0,0,39.52,-4.909999999999997
Kolhapur,2023-03-15,38.95,38.95,0.259,0,0,-2.3399999999999963,-5.0
Kolhapur,2023-03-16,38.39,38.39,0.255,0,0,-2.6099999999999994,-5.189999999999998
Kolhapur,2023-03-17,37.83,37.83,0.251,0,0,-2.460000000000001,-5.410000000000004
Kolhapur,2023-03-18,37.28,37.28,0.248,0,0,-3.009999999999998,-5.6299999999999955
Kolhapur,2023-03-19,0.0,0.0,0.0,0,0,-40.0,-42.58
Kolhapur,2023-03-20,0.0,0.0,0.0,0,0,-39.52,-42.24
Kolhapur,2023-03-21,35.92,35.92,0.238,0,0,-3.030000000000001,-5.989999999999995
Kolhapur,2023-03-22,35.53,35.53,0.236,0,0,-2.8599999999999994,35.53
Kolhapur,2023-03-23,35.15,35.15,0.233,0,0,-2.6799999999999997,-6.140000000000001
Kolhapur,2023-03-24,34.91,34.91,0.232,0,0,-2.3700000000000045,-6.090000000000003
Kolhapur,2023-03-25,34.56,34.56,0.229,0,0,34.56,-5.729999999999997
Kolhapur,2023-03-26,0.0,0.0,0.0,0,0,0.0,-40.29
Kolhapur,2023-03-27,33.75,33.75,0.224,0,0,-2.1700000000000017,-6.25
Kolhapur,2023-03-28,33.35,33.35,0.221,0,0,-2.1799999999999997,-6.170000000000002
Kolhapur,2023-03-29,32.92,32.92,0.219,0,0,-2.229999999999997,-6.030000000000001
Kolhapur,2023-03-30,32.38,32.38,0.215,0,0,-2.529999999999994,-6.009999999999998
Kolhapur,2023-03-31,0.0,0.0,0.0,0,0,-34.56,-37.83
Kolhapur,2023-04-01,31.32,31.32,0.208,0,0,31.32,-5.960000000000001
Kolhapur,2023-04-02,30.71,30.71,0.204,0,0,-3.039999999999999,30.71
Kolhapur,2023-04-03,30.19,30.19,0.2,0,0,-3.16,30.19
Kolhapur,2023-04-04,29.71,29.71,0.197,0,0,-3.210000000000001,-6.210000000000001
Kolhapur,2023-04-05,29.22,29.22,0.194,0,0,-3.1600000000000037,-6.310000000000002
Kolhapur,2023-04-06,28.8,28.8,0.191,0,0,28.8,-6.349999999999998
Kolhapur,2023-04-07,28.35,28.35,0.188,0,0,-2.969999999999999,-6.559999999999995
Kolhapur,2023-04-08,27.91,27.91,0.185,0,0,-2.8000000000000007,-6.650000000000002
Kolhapur,2023-04-09,27.49,27.49,0.183,0,0,-2.700000000000003,27.49
Kolhapur,2023-04-10,27.08,27.08,0.18,0,0,-2.6300000000000026,-6.670000000000002
Kolhapur,2023-04-11,26.68,26.68,0.177,0,0,-2.539999999999999,-6.670000000000002
Kolhapur,2023-04-12,26.42,26.42,0.175,0,0,-2.379999999999999,-6.5
Kolhapur,2023-04-13,26.16,26.16,0.174,0,0,-2.1900000000000013,-6.220000000000002
Kolhapur,2023-04-14,0.0,0.0,0.0,0,0,-27.91,0.0
Kolhapur,2023-04-15,25.49,25.49,0.169,0,0,-2.0,-5.830000000000002
Kolhapur,2023-04-16,0.0,0.0,0.0,0,0,-27.08,-30.71
Kolhapur,2023-04-17,24.8,24.8,0.165,0,0,-1.879999999999999,-5.390000000000001
Kolhapur,2023-04-18,24.51,24.51,0.163,0,0,-1.9100000000000001,-5.199999999999999
Kolhapur,2023-04-19,24.17,24.17,0.161,0,0,-1.9899999999999984,-5.049999999999997
Kolhapur,2023-04-20,0.0,0.0,0.0,0,0,0.0,-28.8
Kolhapur,2023-04-21,23.44,23.44,0.156,0,0,-2.049999999999997,-4.91
Kolhapur,2023-04-22,22.94,22.94,0.152,0,0,22.94,-4.969999999999999
Kolhapur,2023-04-23,22.38,22.38,0.149,0,0,-2.4200000000000017,-5.109999999999999
Kolhapur,2023-04-24,21.83,21.83,0.145,0,0,-2.6800000000000033,-5.25
Kolhapur,2023-04-25,21.29,21.29,0.141,0,0,-2.8800000000000026,-5.390000000000001
Kolhapur,2023-04-26,20.76,20.76,0.138,0,0,20.76,-5.66
Kolhapur,2023-04-27,20.23,20.23,0.134,0,0,-3.210000000000001,-5.93
Kolhapur,2023-04-28,19.69,19.69,0.131,0,0,-3.25,19.69
Kolhapur,2023-04-29,19.16,19.16,0.127,0,0,-3.219999999999999,-6.329999999999998
Kolhapur,2023-04-30,18.64,18.64,0.124,0,0,-3.1899999999999977,18.64
Kolhapur,2023-05-01,18.18,18.18,0.121,0,0,-3.1099999999999994,-6.620000000000001
Kolhapur,2023-05-02,17.73,17.73,0.118,0,0,-3.030000000000001,-6.780000000000001
Kolhapur,2023-05-03,17.11,17.11,0.114,0,0,-3.120000000000001,-7.060000000000002
Kolhapur,2023-05-04,16.47,16.47,0.109,0,0,-3.2200000000000024,16.47
Kolhapur,2023-05-05,0.0,0.0,0.0,0,0,-19.16,-23.44
Kolhapur,2023-05-06,3.51,3.51,0.023,0,0,-15.13,-19.43
Kolhapur,2023-05-07,14.58,14.58,0.097,0,0,-3.5999999999999996,-7.799999999999999
Kolhapur,2023-05-08,14.47,14.47,0.096,0,0,-3.26,-7.359999999999998
Kolhapur,2023-05-09,0.0,0.0,0.0,0,0,-17.11,-21.29
Kolhapur,2023-05-10,13.0,13.0,0.086,0,0,-3.469999999999999,-7.760000000000002
Kolhapur,2023-05-11,12.7,12.7,0.084,0,0,12.7,-7.530000000000001
Kolhapur,2023-05-12,12.39,12.39,0.082,0,0,8.88,-7.300000000000001
Kolhapur,2023-05-13,0.0,0.0,0.0,0,0,-14.58,-19.16
Kolhapur,2023-05-14,12.29,12.29,0.082,0,0,-2.1800000000000015,-6.350000000000001
Kolhapur,2023-05-15,0.0,0.0,0.0,0,0,0.0,-18.18
Kolhapur,2023-05-16,10.69,10.69,0.071,0,0,-2.3100000000000005,-7.040000000000001
Kolhapur,2023-05-17,0.0,0.0,0.0,0,0,-12.7,-17.11
Kolhapur,2023-05-18,10.71,10.71,0.071,0,0,-1.6799999999999997,-5.759999999999998
Kolhapur,2023-05-19,11.48,11.48,0.076,0,0,11.48,11.48
Kolhapur,2023-05-20,11.0,11.0,0.073,0,0,-1.2899999999999991,7.49
Kolhapur,2023-05-21,10.5,10.5,0.07,0,0,10.5,-4.08
Kolhapur,2023-05-22,10.02,10.02,0.067,0,0,-0.6699999999999999,-4.450000000000001
Kolhapur,2023-05-23,9.52,9.52,0.063,0,0,9.52,9.52
Kolhapur,2023-05-24,8.86,8.86,0.059,0,0,-1.8500000000000014,-4.140000000000001
Kolhapur,2023-05-25,8.23,8.23,0.055,0,0,-3.25,-4.469999999999999
Kolhapur,2023-05-26,7.62,7.62,0.051,0,0,-3.38,-4.7700000000000005
Kolhapur,2023-05-27,7.06,7.06,0.047,0,0,-3.4400000000000004,7.06
Kolhapur,2023-05-28,6.39,6.39,0.042,0,0,-3.63,-5.8999999999999995
Kolhapur,2023-05-29,5.74,5.74,0.038,0,0,-3.7799999999999994,5.74
Kolhapur,2023-05-30,5.12,5.12,0.034,0,0,-3.7399999999999993,-5.569999999999999
Kolhapur,2023-05-31,4.53,4.53,0.03,0,0,-3.7,4.53
Kolhapur,2023-06-01,0.0,0.0,0.0,0,0,-7.62,-10.71
Kolhapur,2023-06-02,0.0,0.0,0.0,0,0,-7.06,-11.48
Kolhapur,2023-06-03,9.69,9.69,0.064,0,0,3.3,-1.3100000000000005
Kolhapur,2023-06-04,9.48,9.48,0.063,0,0,3.74,-1.0199999999999996
Kolhapur,2023-06-05,9.26,9.26,0.061,0,0,4.14,-0.7599999999999998
Kolhapur,2023-06-06,9.0,9.0,0.06,0,0,4.47,-0.5199999999999996
Kolhapur,2023-06-07,2.8,2.8,0.019,0,0,2.8,-6.06
Kolhapur,2023-06-08,0.0,0.0,0.0,0,0,0.0,-8.23
Kolhapur,2023-06-09,8.26,8.26,0.055,0,0,-1.4299999999999997,0.6399999999999997
Kolhapur,2023-06-10,7.88,7.88,0.052,0,0,-1.6000000000000005,0.8200000000000003
Kolhapur,2023-06-11,7.51,7.51,0.05,0,0,-1.75,1.12
Kolhapur,2023-06-12,7.14,7.14,0.047,0,0,-1.8600000000000003,1.3999999999999995
Kolhapur,2023-06-13,6.77,6.77,0.045,0,0,3.9699999999999998,1.6499999999999995
Kolhapur,2023-06-14,6.39,6.39,0.042,0,0,6.39,1.8599999999999994
Kolhapur,2023-06-15,6.65,6.65,0.044,0,0,-1.6099999999999994,6.65
Kolhapur,2023-06-16,6.12,6.12,0.041,0,0,-1.7599999999999998,6.12
Kolhapur,2023-06-17,6.03,6.03,0.04,0,0,-1.4799999999999995,-3.6599999999999993
Kolhapur,2023-06-18,5.92,5.92,0.039,0,0,-1.2199999999999998,-3.5600000000000005
Kolhapur,2023-06-19,5.77,5.77,0.038,0,0,-1.0,-3.49
Kolhapur,2023-06-20,5.57,5.57,0.037,0,0,-0.8199999999999994,-3.4299999999999997
Kolhapur,2023-06-21,5.31,5.31,0.035,0,0,-1.3400000000000007,2.51
Kolhapur,2023-06-22,0.0,0.0,0.0,0,0,-6.12,0.0
Kolhapur,2023-06-23,5.0,5.0,0.033,0,0,-1.0300000000000002,-3.26
Kolhapur,2023-06-24,4.98,4.98,0.033,0,0,-0.9399999999999995,-2.8999999999999995
Kolhapur,2023-06-25,5.23,5.23,0.035,0,0,-0.5399999999999991,-2.2799999999999994
Kolhapur,2023-06-26,5.29,5.29,0.035,0,0,-0.28000000000000025,-1.8499999999999996
Kolhapur,2023-06-27,5.38,5.38,0.036,0,0,0.07000000000000028,-1.3899999999999997
Kolhapur,2023-06-28,5.42,5.42,0.036,0,0,5.42,-0.9699999999999998
Kolhapur,2023-06-29,0.0,0.0,0.0,0,0,-5.0,-6.65
Kolhapur,2023-06-30,5.95,5.95,0.039,0,0,0.9699999999999998,-0.16999999999999993
Kolhapur,2023-07-01,6.1,6.1,0.04,0,0,0.8699999999999992,0.0699999999999994
Kolhapur,2023-07-02,6.59,6.59,0.044,0,0,1.2999999999999998,0.6699999999999999
Kolhapur,2023-07-03,7.46,7.46,0.05,0,0,2.08,1.6900000000000004
Kolhapur,2023-07-04,7.89,7.89,0.052,0,0,2.4699999999999998,2.3199999999999994
Kolhapur,2023-07-05,8.27,8.27,0.055,0,0,8.27,2.96
Kolhapur,2023-07-06,9.02,9.02,0.06,0,0,3.0699999999999994,9.02
Kolhapur,2023-07-07,10.41,10.41,0.069,0,0,4.3100000000000005,5.41
Kolhapur,2023-07-08,12.47,12.47,0.083,0,0,5.880000000000001,7.49
Kolhapur,2023-07-09,14.42,14.42,0.096,0,0,6.96,9.19
Kolhapur,2023-07-10,15.87,15.87,0.105,0,0,7.9799999999999995,10.579999999999998
Kolhapur,2023-07-11,16.9,16.9,0.112,0,0,8.629999999999999,11.52
Kolhapur,2023-07-12,17.6,17.6,0.117,0,0,8.580000000000002,12.180000000000001
Kolhapur,2023-07-13,18.27,18.27,0.121,0,0,7.859999999999999,18.27
Kolhapur,2023-07-14,0.0,0.0,0.0,0,0,-12.47,-5.95
Kolhapur,2023-07-15,0.0,0.0,0.0,0,0,-14.42,-6.1
Kolhapur,2023-07-16,0.0,0.0,0.0,0,0,-15.87,-6.59
Kolhapur,2023-07-17,0.0,0.0,0.0,0,0,-16.9,-7.46
Kolhapur,2023-07-18,0.0,0.0,0.0,0,0,-17.6,-7.89
Kolhapur,2023-07-19,0.0,0.0,0.0,0,0,-18.27,-8.27
Kolhapur,2023-07-20,23.64,23.64,0.157,0,0,23.64,14.620000000000001
Kolhapur,2023-07-21,36.77,36.77,0.244,0,0,36.77,26.360000000000003
Kolhapur,2023-07-22,39.72,39.72,0.264,0,0,39.72,27.25
Kolhapur,2023-07-23,45.61,45.61,0.303,0,0,45.61,31.189999999999998
Kolhapur,2023-07-24,51.24,51.24,0.34,0,0,51.24,35.370000000000005
Kolhapur,2023-07-25,55.86,55.86,0.371,0,0,55.86,38.96
Kolhapur,2023-07-26,59.51,59.51,0.395,0,0,35.87,41.91
Kolhapur,2023-07-27,63.66,63.66,0.423,0,0,26.889999999999993,45.39
Kolhapur,2023-07-28,67.64,67.64,0.449,0,0,27.92,67.64
Kolhapur,2023-07-29,70.55,70.55,0.468,0,1,24.939999999999998,70.55
Kolhapur,2023-07-30,72.25,72.25,0.48,0,1,21.009999999999998,72.25
Kolhapur,2023-07-31,74.19,74.19,0.493,0,1,18.33,74.19
Kolhapur,2023-08-01,76.17,76.17,0.506,0,1,16.660000000000004,76.17
Kolhapur,2023-08-02,77.96,77.96,0.518,0,1,14.299999999999997,77.96
Kolhapur,2023-08-03,80.22,80.22,0.533,0,1,12.579999999999998,56.58
Kolhapur,2023-08-04,82.63,82.63,0.549,0,1,12.079999999999998,45.85999999999999
Kolhapur,2023-08-05,85.22,85.22,0.566,1,4,12.969999999999999,45.5
Kolhapur,2023-08-06,86.86,86.86,0.577,1,4,12.670000000000002,41.25
Kolhapur,2023-08-07,87.65,87.65,0.582,1,4,11.480000000000004,36.410000000000004
Kolhapur,2023-08-08,88.12,88.12,0.585,1,4,10.16000000000001,32.260000000000005
Kolhapur,2023-08-09,88.59,88.59,0.588,1,4,8.370000000000005,29.080000000000005
Kolhapur,2023-08-10,89.07,89.07,0.591,1,4,6.439999999999998,25.409999999999997
Kolhapur,2023-08-11,89.54,89.54,0.595,1,4,4.320000000000007,21.900000000000006
Kolhapur,2023-08-12,89.92,89.92,0.597,1,4,3.0600000000000023,19.370000000000005
Kolhapur,2023-08-13,90.3,90.3,0.6,1,4,2.6499999999999915,18.049999999999997
Kolhapur,2023-08-14,90.58,90.58,0.601,1,4,2.4599999999999937,16.39
Kolhapur,2023-08-15,90.77,90.77,0.603,1,4,2.1799999999999926,14.599999999999994
Kolhapur,2023-08-16,91.01,91.01,0.604,1,4,1.940000000000012,13.050000000000011
Kolhapur,2023-08-17,91.34,91.34,0.607,1,4,1.7999999999999972,11.120000000000005
Kolhapur,2023-08-18,91.63,91.63,0.608,1,4,1.7099999999999937,9.0
Kolhapur,2023-08-19,91.92,91.92,0.61,1,4,1.6200000000000045,6.700000000000003
Kolhapur,2023-08-20,92.2,92.2,0.612,1,4,1.6200000000000045,5.340000000000003
Kolhapur,2023-08-21,92.4,92.4,0.614,1,4,1.6300000000000097,4.75
Kolhapur,2023-08-22,92.69,92.69,0.615,1,4,1.6799999999999926,4.569999999999993
Kolhapur,2023-08-23,92.73,92.73,0.616,1,4,1.3900000000000006,4.140000000000001
Kolhapur,2023-08-24,92.88,92.88,0.617,1,4,1.25,3.8100000000000023
Kolhapur,2023-08-25,93.12,93.12,0.618,1,4,1.2000000000000028,3.5799999999999983
Kolhapur,2023-08-26,93.55,93.55,0.621,1,4,1.3499999999999943,3.6299999999999955
Kolhapur,2023-08-27,93.79,93.79,0.623,1,4,1.3900000000000006,3.490000000000009
Kolhapur,2023-08-28,93.98,93.98,0.624,1,4,1.2900000000000063,3.4000000000000057
Kolhapur,2023-08-29,94.23,94.23,0.626,1,4,1.5,3.460000000000008
Kolhapur,2023-08-30,94.47,94.47,0.627,1,4,1.5900000000000034,3.4599999999999937
Kolhapur,2023-08-31,94.61,94.61,0.628,1,4,1.4899999999999949,3.269999999999996
Kolhapur,2023-09-01,94.76,94.76,0.629,1,4,1.210000000000008,3.1300000000000097
Kolhapur,2023-09-02,94.85,94.85,0.63,1,4,1.059999999999988,2.9299999999999926
Kolhapur,2023-09-03,94.95,94.95,0.63,1,4,0.9699999999999989,2.75
Kolhapur,2023-09-04,95.0,95.0,0.631,1,4,0.769999999999996,2.5999999999999943
Kolhapur,2023-09-05,95.1,95.1,0.631,1,6,0.6299999999999955,2.4099999999999966
Kolhapur,2023-09-06,95.1,95.1,0.631,1,6,0.4899999999999949,2.3699999999999903
Kolhapur,2023-09-07,0.0,0.0,0.0,0,0,-94.76,-92.88
Kolhapur,2023-09-08,95.19,95.19,0.632,1,6,0.3400000000000034,2.069999999999993
Kolhapur,2023-09-09,95.48,95.48,0.634,1,6,0.5300000000000011,1.9300000000000068
Kolhapur,2023-09-10,96.41,96.41,0.64,1,6,1.4099999999999966,2.6199999999999903
Kolhapur,2023-09-11,96.5,96.5,0.641,1,6,1.4000000000000057,2.519999999999996
Kolhapur,2023-09-12,97.24,97.24,0.646,1,6,2.1400000000000006,3.009999999999991
Kolhapur,2023-09-13,97.63,97.63,0.648,1,6,97.63,3.1599999999999966
Kolhapur,2023-09-14,97.92,97.92,0.65,1,6,2.730000000000004,3.3100000000000023
Kolhapur,2023-09-15,98.31,98.31,0.653,1,6,2.8299999999999983,3.549999999999997
Kolhapur,2023-09-16,98.62,98.62,0.655,1,6,2.210000000000008,3.7700000000000102
Kolhapur,2023-09-17,98.96,98.96,0.657,1,6,2.4599999999999937,4.009999999999991
Kolhapur,2023-09-18,99.31,99.31,0.659,1,6,2.0700000000000074,4.310000000000002
Kolhapur,2023-09-19,99.95,99.95,0.664,1,6,2.3200000000000074,4.8500000000000085
Kolhapur,2023-09-20,99.95,99.95,0.664,1,6,2.030000000000001,4.8500000000000085
Kolhapur,2023-09-21,99.95,99.95,0.664,1,6,1.6400000000000006,99.95
Kolhapur,2023-09-22,99.95,99.95,0.664,1,6,1.3299999999999983,4.760000000000005
Kolhapur,2023-09-23,99.95,99.95,0.664,1,6,0.9900000000000091,4.469999999999999
Kolhapur,2023-09-24,99.95,99.95,0.664,1,6,0.6400000000000006,3.5400000000000063
Kolhapur,2023-09-25,99.95,99.95,0.664,1,6,0.0,3.450000000000003
Kolhapur,2023-09-26,99.95,99.95,0.664,1,6,0.0,2.710000000000008
Kolhapur,2023-09-27,99.95,99.95,0.664,1,6,0.0,2.3200000000000074
Kolhapur,2023-09-28,0.0,0.0,0.0,0,0,-99.95,-97.92
Kolhapur,2023-09-29,99.95,99.95,0.664,1,6,0.0,1.6400000000000006
Kolhapur,2023-09-30,99.95,99.95,0.664,1,6,0.0,1.3299999999999983
Kolhapur,2023-10-01,99.95,99.95,0.664,1,6,0.0,0.9900000000000091
Kolhapur,2023-10-02,99.95,99.95,0.664,1,6,0.0,0.6400000000000006
Kolhapur,2023-10-03,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-04,99.95,99.95,0.664,1,6,99.95,0.0
Kolhapur,2023-10-05,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-06,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-07,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-08,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-09,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-10,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-11,99.95,99.95,0.664,1,6,0.0,0.0
Kolhapur,2023-10-12,99.95,99.95,0.664,1,6,0.0,99.95
Kolhapur,2023-10-13,0.0,0.0,0.0,0,0,-99.95,-99.95
Kolhapur,2023-10-14,0.0,0.0,0.0,0,0,-99.95,-99.95
Kolhapur,2023-10-15,97.29,97.29,0.646,1,6,-2.6599999999999966,-2.6599999999999966
Kolhapur,2023-10-16,97.29,97.29,0.646,1,6,-2.6599999999999966,-2.6599999999999966
Kolhapur,2023-10-17,97.07,97.07,0.645,1,6,-2.8800000000000097,-2.8800000000000097
Kolhapur,2023-10-18,0.0,0.0,0.0,0,0,-99.95,-99.95
Kolhapur,2023-10-19,96.58,96.58,0.641,1,6,96.58,-3.3700000000000045
Kolhapur,2023-10-20,96.28,96.28,0.639,1,6,96.28,-3.6700000000000017
Kolhapur,2023-10-29,93.18,93.18,0.619,1,4,-4.109999999999999,-6.769999999999996
Kolhapur,2023-10-30,92.83,92.83,0.616,1,4,-4.460000000000008,-7.1200000000000045
Kolhapur,2023-10-31,92.44,92.44,0.614,1,4,-4.6299999999999955,-7.510000000000005
Kolhapur,2023-11-01,92.04,92.04,0.611,1,4,92.04,-7.909999999999997
Kolhapur,2023-11-02,91.65,91.65,0.609,1,4,-4.929999999999993,-8.299999999999997
Kolhapur,2023-11-03,91.21,91.21,0.606,1,4,-5.070000000000007,-8.740000000000009
Kolhapur,2023-11-04,90.82,90.82,0.603,1,4,-2.3600000000000136,90.82
Kolhapur,2023-11-05,90.48,90.48,0.601,1,4,-2.3499999999999943,90.48
Kolhapur,2023-11-06,90.04,90.04,0.598,1,4,-2.3999999999999915,-7.25
Kolhapur,2023-11-07,89.55,89.55,0.595,1,4,-2.490000000000009,-7.740000000000009
Kolhapur,2023-11-08,89.26,89.26,0.593,1,4,-2.3900000000000006,-7.809999999999988
Kolhapur,2023-11-09,89.51,89.51,0.594,1,4,-1.6999999999999886,89.51
Kolhapur,2023-11-10,89.55,89.55,0.595,1,4,-1.269999999999996,-7.030000000000001
Kolhapur,2023-11-11,89.51,89.51,0.594,1,4,-0.9699999999999989,-6.769999999999996
Kolhapur,2023-11-12,89.36,89.36,0.593,1,4,-0.6800000000000068,-3.8200000000000074
Kolhapur,2023-11-13,89.36,89.36,0.593,1,4,-0.18999999999999773,-3.469999999999999
Kolhapur,2023-11-14,89.07,89.07,0.591,1,4,-0.19000000000001194,-3.3700000000000045
Kolhapur,2023-11-15,88.97,88.97,0.591,1,4,-0.5400000000000063,-3.0700000000000074
Kolhapur,2023-11-16,89.06,89.06,0.591,1,4,-0.4899999999999949,-2.5900000000000034
Kolhapur,2023-11-17,88.78,88.78,0.59,1,4,-0.730000000000004,-2.4299999999999926
Kolhapur,2023-11-18,88.68,88.68,0.589,1,4,-0.6799999999999926,-2.1399999999999864
Kolhapur,2023-11-19,88.59,88.59,0.588,1,4,-0.769999999999996,-1.8900000000000006
Kolhapur,2023-11-20,88.5,88.5,0.588,1,4,-0.5699999999999932,-1.5400000000000063
Kolhapur,2023-11-21,88.2,88.2,0.586,1,4,-0.769999999999996,-1.3499999999999943
Kolhapur,2023-11-22,87.72,87.72,0.582,1,4,-1.3400000000000034,-1.5400000000000063
Kolhapur,2023-11-23,87.33,87.33,0.58,1,4,-1.4500000000000028,-2.180000000000007
Kolhapur,2023-11-24,86.85,86.85,0.577,1,4,-1.8300000000000125,-2.700000000000003
Kolhapur,2023-11-25,86.37,86.37,0.574,1,4,-2.219999999999999,-3.1400000000000006
Kolhapur,2023-11-26,85.89,85.89,0.57,1,4,-2.6099999999999994,-3.469999999999999
Kolhapur,2023-11-27,85.41,85.41,0.567,1,4,-2.7900000000000063,-3.950000000000003
Kolhapur,2023-11-28,83.43,83.43,0.554,0,1,-4.289999999999992,-5.639999999999986
Kolhapur,2023-11-29,84.46,84.46,0.561,0,1,-2.8700000000000045,-4.510000000000005
Kolhapur,2023-11-30,84.08,84.08,0.558,0,1,-2.769999999999996,-4.980000000000004
Kolhapur,2023-12-01,83.94,83.94,0.557,0,1,-2.430000000000007,-4.840000000000003
Kolhapur,2023-12-02,83.9,83.9,0.557,0,1,-1.9899999999999949,-4.780000000000001
Kolhapur,2023-12-03,83.91,83.91,0.557,0,1,-1.5,-4.680000000000007
Kolhapur,2023-12-04,83.56,83.56,0.555,0,1,0.12999999999999545,-4.939999999999998
Kolhapur,2023-12-05,83.52,83.52,0.555,0,1,-0.9399999999999977,-4.680000000000007
Kolhapur,2023-12-06,83.47,83.47,0.554,0,1,-0.6099999999999994,-4.25
Kolhapur,2023-12-07,83.42,83.42,0.554,0,1,-0.519999999999996,-3.9099999999999966
Kolhapur,2023-12-08,83.36,83.36,0.553,0,1,-0.5400000000000063,-3.489999999999995
Kolhapur,2023-12-09,83.33,83.33,0.553,0,1,-0.5799999999999983,-3.0400000000000063
Kolhapur,2023-12-10,83.28,83.28,0.553,0,1,-0.28000000000000114,-2.6099999999999994
Kolhapur,2023-12-11,83.23,83.23,0.553,0,1,-0.28999999999999204,-2.1799999999999926
Kolhapur,2023-12-12,0.0,0.0,0.0,0,0,-83.47,-83.43
Kolhapur,2023-12-13,82.71,82.71,0.549,0,1,-0.710000000000008,-1.75
Kolhapur,2023-12-14,82.38,82.38,0.547,0,1,-0.980000000000004,-1.7000000000000028
Kolhapur,2023-12-15,0.0,0.0,0.0,0,0,-83.33,-83.94
Kolhapur,2023-12-16,0.0,0.0,0.0,0,0,-83.28,-83.9
Kolhapur,2023-12-17,0.0,0.0,0.0,0,0,-83.23,-83.91
Kolhapur,2023-12-18,81.53,81.53,0.541,0,1,81.53,-2.030000000000001
Kolhapur,2023-12-19,81.49,81.49,0.541,0,1,-1.2199999999999989,-2.030000000000001
Kolhapur,2023-12-20,81.16,81.16,0.539,0,1,-1.2199999999999989,-2.3100000000000023
Kolhapur,2023-12-21,0.0,0.0,0.0,0,0,0.0,-83.42
Kolhapur,2023-12-22,80.41,80.41,0.534,0,1,80.41,-2.950000000000003
Kolhapur,2023-12-23,80.06,80.06,0.532,0,1,80.06,-3.269999999999996
Kolhapur,2023-12-24,79.43,79.43,0.527,0,1,-2.0999999999999943,-3.8499999999999943
Kolhapur,2023-12-25,78.96,78.96,0.524,0,1,-2.530000000000001,-4.27000000000001
Kolhapur,2023-12-26,78.5,78.5,0.521,0,1,-2.6599999999999966,78.5
Kolhapur,2023-12-27,77.94,77.94,0.518,0,1,77.94,-4.769999999999996
Kolhapur,2023-12-28,77.48,77.48,0.514,0,1,-2.9299999999999926,-4.8999999999999915
Kolhapur,2023-12-29,77.02,77.02,0.511,0,1,-3.0400000000000063,77.02
Kolhapur,2023-12-30,76.65,76.65,0.509,0,1,-2.780000000000001,76.65
Kolhapur,2023-12-31,76.37,76.37,0.507,0,1,-2.589999999999989,76.37
Kolhapur,2024-01-01,76.05,76.05,0.505,0,1,-2.450000000000003,-5.480000000000004
Kolhapur,2024-01-02,75.73,75.73,0.503,0,1,-2.2099999999999937,-5.759999999999991
