State,District,Reservoir Name,Agency Name,Date,FRL,Live Cap FRL,Level,Current Live Storage
Maharashtra,Pune,Bhatghar,CWC,2019-07-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-13,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-14,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-15,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-16,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-18,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-20,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-21,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-22,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-23,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-25,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-27,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-07-29,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-30,623.28,0.673,597.16,0.034
Maharashtra,Pune,Bhatghar,CWC,2019-07-31,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-08-01,623.28,0.673,618.8,0.52519
Maharashtra,Pune,Bhatghar,CWC,2019-08-02,623.28,0.673,620.02,0.56243
Maharashtra,Pune,Bhatghar,CWC,2019-08-03,623.28,0.673,621.21,0.59944
Maharashtra,Pune,Bhatghar,CWC,2019-08-04,623.28,0.673,622.7,0.64697
Maharashtra,Pune,Bhatghar,CWC,2019-08-05,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-06,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-07,623.28,0.673,622.97,0.65577
Maharashtra,Pune,Bhatghar,CWC,2019-08-08,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-08-09,623.28,0.673,622.85,0.65186
Maharashtra,Pune,Bhatghar,CWC,2019-08-10,623.28,0.673,623.04,0.65773
Maharashtra,Pune,Bhatghar,CWC,2019-08-11,623.28,0.673,623.13,0.66667
Maharashtra,Pune,Bhatghar,CWC,2019-08-12,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-08-13,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-08-14,623.28,0.673,623.22,0.66362
Maharashtra,Pune,Bhatghar,CWC,2019-08-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-08-16,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-17,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-18,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-19,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-20,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-21,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-08-23,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-24,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-25,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-26,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-27,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-08-29,623.28,0.673,623.22,0.66362
Maharashtra,Pune,Bhatghar,CWC,2019-08-30,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-08-31,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-01,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-02,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-03,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-04,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-05,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-09,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-09-10,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-09-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-12,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-09-13,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-14,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-15,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-16,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-17,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-18,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-19,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-20,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-21,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-22,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-23,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-24,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-25,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-09-26,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-09-27,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-09-30,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-01,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-03,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-04,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-05,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-07,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-10-08,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-10-09,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-10,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-13,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-14,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-10-15,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-10-16,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-17,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-18,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-20,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-21,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-22,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-23,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-10-24,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-10-25,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-26,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-27,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-28,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-29,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-30,623.28,0.673,623.28,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-10-31,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-03,623.28,0.673,623.28,0.666
Maharashtra,Pune,Bhatghar,CWC,2019-11-04,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-05,623.28,0.673,623.28,0.66557
Maharashtra,Pune,Bhatghar,CWC,2019-11-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-07,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-11-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-09,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-11,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-11-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-13,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-14,623.28,0.673,623.28,0.667
Maharashtra,Pune,Bhatghar,CWC,2019-11-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-16,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-18,623.28,0.673,623.15,0.661
Maharashtra,Pune,Bhatghar,CWC,2019-11-19,623.28,0.673,623.15,0.661
Maharashtra,Pune,Bhatghar,CWC,2019-11-20,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-21,623.28,0.673,623.15,0.6607
Maharashtra,Pune,Bhatghar,CWC,2019-11-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-23,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-25,623.28,0.673,623.15,0.661
Maharashtra,Pune,Bhatghar,CWC,2019-11-26,623.28,0.673,623.15,0.661
Maharashtra,Pune,Bhatghar,CWC,2019-11-27,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-28,623.28,0.673,623.19,0.66263
Maharashtra,Pune,Bhatghar,CWC,2019-11-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-11-30,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-03,623.28,0.673,623.13,0.661
Maharashtra,Pune,Bhatghar,CWC,2019-12-04,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-05,623.28,0.673,623.13,0.66067
Maharashtra,Pune,Bhatghar,CWC,2019-12-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-09,623.28,0.673,622.94,0.656
Maharashtra,Pune,Bhatghar,CWC,2019-12-10,623.28,0.673,622.94,0.656
Maharashtra,Pune,Bhatghar,CWC,2019-12-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-12,623.28,0.673,622.94,0.65581
Maharashtra,Pune,Bhatghar,CWC,2019-12-13,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-12-14,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-12-15,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-12-16,623.28,0.673,623.07,0.65871
Maharashtra,Pune,Bhatghar,CWC,2019-12-17,623.28,0.673,623.04,0.65773
Maharashtra,Pune,Bhatghar,CWC,2019-12-18,623.28,0.673,623.04,0.65773
Maharashtra,Pune,Bhatghar,CWC,2019-12-19,623.28,0.673,623.04,0.65773
Maharashtra,Pune,Bhatghar,CWC,2019-12-20,623.28,0.673,623.04,0.65773
Maharashtra,Pune,Bhatghar,CWC,2019-12-21,623.28,0.673,623.01,0.65676
Maharashtra,Pune,Bhatghar,CWC,2019-12-22,623.28,0.673,623.01,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-12-23,623.28,0.673,623.01,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-12-24,623.28,0.673,623.01,0.65657
Maharashtra,Pune,Bhatghar,CWC,2019-12-25,623.28,0.673,623.01,0.66657
Maharashtra,Pune,Bhatghar,CWC,2019-12-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-27,623.28,0.673,622.97,0.65577
Maharashtra,Pune,Bhatghar,CWC,2019-12-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2019-12-30,623.28,0.673,622.97,0.656
Maharashtra,Pune,Bhatghar,CWC,2019-12-31,623.28,0.673,622.97,0.656
Maharashtra,Pune,Bhatghar,CWC,2020-01-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-02,623.28,0.673,622.94,0.65481
Maharashtra,Pune,Bhatghar,CWC,2020-01-03,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-04,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-05,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-06,623.28,0.673,622.73,0.648
Maharashtra,Pune,Bhatghar,CWC,2020-01-07,623.28,0.673,622.73,0.648
Maharashtra,Pune,Bhatghar,CWC,2020-01-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-09,623.28,0.673,622.73,0.64793
Maharashtra,Pune,Bhatghar,CWC,2020-01-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-13,623.28,0.673,622.03,0.625
Maharashtra,Pune,Bhatghar,CWC,2020-01-14,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-16,623.28,0.673,622.03,0.62541
Maharashtra,Pune,Bhatghar,CWC,2020-01-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-18,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-20,623.28,0.673,622.03,0.625
Maharashtra,Pune,Bhatghar,CWC,2020-01-21,623.28,0.673,622.03,0.625
Maharashtra,Pune,Bhatghar,CWC,2020-01-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-23,623.28,0.673,621.39,0.60491
Maharashtra,Pune,Bhatghar,CWC,2020-01-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-25,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-27,623.28,0.673,620.35,0.573
Maharashtra,Pune,Bhatghar,CWC,2020-01-28,623.28,0.673,620.35,0.573
Maharashtra,Pune,Bhatghar,CWC,2020-01-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-01-30,623.28,0.673,620.35,0.57277
Maharashtra,Pune,Bhatghar,CWC,2020-01-31,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-03,623.28,0.673,619.17,0.536
Maharashtra,Pune,Bhatghar,CWC,2020-02-04,623.28,0.673,619.17,0.536
Maharashtra,Pune,Bhatghar,CWC,2020-02-05,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-06,623.28,0.673,619.17,0.53635
Maharashtra,Pune,Bhatghar,CWC,2020-02-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-09,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-10,623.28,0.673,618.53,0.517
Maharashtra,Pune,Bhatghar,CWC,2020-02-11,623.28,0.673,618.53,0.517
Maharashtra,Pune,Bhatghar,CWC,2020-02-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-13,623.28,0.673,618.53,0.51695
Maharashtra,Pune,Bhatghar,CWC,2020-02-14,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-16,623.28,0.673,618.53,0.51695
Maharashtra,Pune,Bhatghar,CWC,2020-02-17,623.28,0.673,618.53,0.51695
Maharashtra,Pune,Bhatghar,CWC,2020-02-18,623.28,0.673,618.53,0.51695
Maharashtra,Pune,Bhatghar,CWC,2020-02-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-20,623.28,0.673,617.79,0.49517
Maharashtra,Pune,Bhatghar,CWC,2020-02-21,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-23,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-24,623.28,0.673,617.19,0.477
Maharashtra,Pune,Bhatghar,CWC,2020-02-25,623.28,0.673,617.19,0.477
Maharashtra,Pune,Bhatghar,CWC,2020-02-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-27,623.28,0.673,617.19,0.47705
Maharashtra,Pune,Bhatghar,CWC,2020-02-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-02-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-03,623.28,0.673,617.09,0.474
Maharashtra,Pune,Bhatghar,CWC,2020-03-04,623.28,0.673,617.09,0.474
Maharashtra,Pune,Bhatghar,CWC,2020-03-05,623.28,0.673,617.09,0.47441
Maharashtra,Pune,Bhatghar,CWC,2020-03-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-09,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-11,623.28,0.673,617.03,0.473
Maharashtra,Pune,Bhatghar,CWC,2020-03-12,623.28,0.673,617.03,0.47256
Maharashtra,Pune,Bhatghar,CWC,2020-03-13,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-14,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-16,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-18,623.28,0.673,616.7,0.463
Maharashtra,Pune,Bhatghar,CWC,2020-03-19,623.28,0.673,616.7,0.463
Maharashtra,Pune,Bhatghar,CWC,2020-03-20,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-21,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-23,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-25,623.28,0.673,615.96,0.442
Maharashtra,Pune,Bhatghar,CWC,2020-03-26,623.28,0.673,615.96,0.44176
Maharashtra,Pune,Bhatghar,CWC,2020-03-27,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-30,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-03-31,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-01,623.28,0.673,615.07,0.416
Maharashtra,Pune,Bhatghar,CWC,2020-04-02,623.28,0.673,615.07,0.41579
Maharashtra,Pune,Bhatghar,CWC,2020-04-03,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-04,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-05,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-06,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-08,623.28,0.673,614.32,0.395
Maharashtra,Pune,Bhatghar,CWC,2020-04-09,623.28,0.673,614.32,0.39517
Maharashtra,Pune,Bhatghar,CWC,2020-04-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-13,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-14,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-15,623.28,0.673,613.47,0.379
Maharashtra,Pune,Bhatghar,CWC,2020-04-16,623.28,0.673,613.47,0.37863
Maharashtra,Pune,Bhatghar,CWC,2020-04-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-18,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-20,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-21,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-22,623.28,0.673,612.52,0.345
Maharashtra,Pune,Bhatghar,CWC,2020-04-23,623.28,0.673,612.52,0.34456
Maharashtra,Pune,Bhatghar,CWC,2020-04-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-25,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-27,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-28,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-04-29,623.28,0.673,611.39,0.315
Maharashtra,Pune,Bhatghar,CWC,2020-04-30,623.28,0.673,611.39,0.31525
Maharashtra,Pune,Bhatghar,CWC,2020-05-01,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-03,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-04,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-05,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-06,623.28,0.673,610.23,0.28495
Maharashtra,Pune,Bhatghar,CWC,2020-05-07,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-08,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-09,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-10,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-11,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-12,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-13,623.28,0.673,608.62,0.251
Maharashtra,Pune,Bhatghar,CWC,2020-05-14,623.28,0.673,608.62,0.251
Maharashtra,Pune,Bhatghar,CWC,2020-05-15,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-16,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-17,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-18,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-19,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-20,623.28,0.673,607.34,0.213
Maharashtra,Pune,Bhatghar,CWC,2020-05-21,623.28,0.673,607.34,0.21276
Maharashtra,Pune,Bhatghar,CWC,2020-05-22,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-23,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-24,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-25,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-26,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-27,623.28,0.673,606.15,0.185
Maharashtra,Pune,Bhatghar,CWC,2020-05-28,623.28,0.673,606.15,0.18512
Maharashtra,Pune,Bhatghar,CWC,2020-05-29,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-30,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-05-31,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-06-01,623.28,0.673,606.12,0.184
Maharashtra,Pune,Bhatghar,CWC,2020-06-02,623.28,0.673,,
Maharashtra,Pune,Bhatghar,CWC,2020-06-03,623.28,0.673,606.12,0.184
