27.233333333333338,29.1,29.88666666666667,93.8,363.79999999999995,83.2
26.4,30.6,18.593333333333337,95.8,220.6,86.2
23.746666666666666,28.3,18.093333333333337,98.13333333333334,36.699999999999996,84.26666666666667
24.193333333333335,29.4,22.086666666666666,95.8,17.4,79.4
23.613333333333337,28.8,23.086666666666666,93.33333333333333,60.5,83.73333333333333
24.433333333333337,29.3,23.006666666666664,93.66666666666667,37.5,80.46666666666667
24.293333333333337,28.8,19.34,96.13333333333334,99.89999999999998,87.06666666666666
24.799999999999997,30.6,19.88,93.93333333333334,57.2,84.26666666666667
23.29333333333333,28.2,21.52,93.66666666666667,55.4,84.93333333333334
24.726666666666667,30.1,19.226666666666667,97.66666666666667,138.39999999999998,86.33333333333333
23.786666666666665,28.5,19.186666666666667,95.33333333333333,159.1,88.13333333333334
23.279999999999998,27.8,19.62,95.4,98.5,87.6
25.660000000000004,30.8,18.266666666666666,97.66666666666667,166.5,86.4
26.03333333333334,32.4,15.153333333333332,96.0,154.29999999999995,85.8
25.66,31.9,14.98,95.4,158.7,88.33333333333333
25.24666666666667,30.0,14.946666666666667,97.73333333333333,131.0,90.2
25.626666666666665,30.9,15.846666666666666,97.33333333333333,170.0,88.4
25.946666666666665,31.5,18.15333333333333,98.2,149.70000000000002,86.06666666666666
24.886666666666667,29.6,19.693333333333335,95.26666666666667,114.6,85.26666666666667
24.819999999999997,29.4,15.026666666666667,97.73333333333333,138.70000000000002,87.13333333333334
25.62,30.8,20.59333333333333,94.53333333333333,171.2,85.66666666666667
25.28666666666667,30.5,19.386666666666667,95.86666666666666,127.70000000000002,86.0
24.226666666666667,28.8,21.77333333333333,97.26666666666667,38.70000000000001,85.0
24.633333333333336,29.8,21.160000000000004,95.33333333333333,58.999999999999986,84.4
25.52,30.8,17.80666666666667,97.0,188.60000000000002,86.06666666666666
25.346666666666668,30.2,20.166666666666668,96.2,151.2,86.93333333333334
25.14666666666667,30.3,18.793333333333333,98.33333333333333,175.80000000000004,88.0
25.313333333333333,31.3,16.193333333333335,98.26666666666667,163.70000000000002,88.26666666666667
24.62,29.4,19.533333333333335,96.33333333333333,132.2,87.13333333333334
25.419999999999998,30.3,19.813333333333333,96.6,138.49999999999997,87.13333333333334
25.586666666666662,30.7,21.639999999999997,95.13333333333334,122.3,86.2
23.72666666666667,28.2,20.326666666666664,96.46666666666667,111.49999999999999,88.0
23.62,28.1,19.253333333333334,96.0,78.2,87.8
23.493333333333332,28.1,20.573333333333334,96.26666666666667,34.300000000000004,86.8
23.919999999999998,28.4,24.09333333333333,97.8,45.00000000000001,85.73333333333333
24.640000000000004,30.2,21.51333333333333,96.2,25.600000000000005,82.4
24.199999999999992,29.4,21.913333333333334,96.73333333333333,26.2,81.8
24.2,28.7,23.5,96.53333333333333,39.599999999999994,83.93333333333334
23.91333333333333,28.9,23.826666666666664,96.33333333333333,24.8,82.2
22.88,27.6,25.013333333333335,95.6,34.9,86.73333333333333
24.12,29.8,21.660000000000004,96.06666666666666,11.0,79.26666666666667
22.32,25.6,16.71333333333333,99.33333333333333,254.60000000000002,93.33333333333333
18.493333333333332,21.6,14.766666666666664,99.13333333333334,315.5,97.13333333333334
19.006666666666668,22.0,14.819999999999999,99.13333333333334,300.8,96.06666666666666
21.673333333333332,25.1,16.333333333333336,97.46666666666667,260.9,90.33333333333333
23.24666666666667,27.6,17.3,98.4,238.49999999999994,93.53333333333333
23.24666666666667,27.6,17.3,98.4,238.49999999999994,93.53333333333333
22.333333333333336,25.7,21.15333333333333,98.33333333333333,156.4,91.6
22.373333333333335,26.1,22.406666666666663,98.06666666666666,51.999999999999986,90.46666666666667
22.519999999999996,25.9,21.266666666666662,98.06666666666666,85.29999999999998,91.33333333333333
22.913333333333338,26.6,22.36,97.33333333333333,41.49999999999999,88.53333333333333
21.233333333333334,25.1,20.506666666666664,98.26666666666667,23.200000000000003,90.86666666666666
22.28666666666667,26.3,18.720000000000002,98.6,29.7,89.06666666666666
25.126666666666665,28.9,14.006666666666666,96.2,289.4,90.66666666666667
21.59333333333333,24.3,18.933333333333334,98.6,118.3,93.0
21.666666666666664,24.3,15.266666666666667,98.6,127.6,94.06666666666666
22.02,25.2,17.42666666666667,98.93333333333334,104.00000000000001,92.53333333333333
22.533333333333328,26.3,18.32,97.4,45.8,88.73333333333333
22.446666666666665,26.3,21.040000000000003,98.06666666666666,48.699999999999996,89.26666666666667
22.453333333333333,25.8,21.819999999999997,97.66666666666667,64.6,89.86666666666666
23.566666666666666,28.1,25.726666666666667,96.6,30.899999999999995,84.8
24.433333333333334,29.7,23.66666666666667,96.4,18.300000000000004,80.66666666666667
24.71333333333333,30.1,24.00666666666667,93.53333333333333,25.4,77.66666666666667
20.880000000000003,24.7,20.726666666666663,98.53333333333333,23.700000000000006,91.66666666666667
21.65333333333333,26.6,14.293333333333331,99.06666666666666,240.20000000000002,96.06666666666666
23.32,27.7,15.913333333333332,98.46666666666667,238.49999999999997,94.26666666666667
21.399999999999995,24.7,16.886666666666667,98.4,39.6,92.2
21.66,24.8,16.066666666666663,98.53333333333333,178.59999999999997,92.33333333333333
25.88666666666667,29.2,18.593333333333337,92.73333333333333,345.40000000000003,89.46666666666667
24.933333333333334,28.0,17.626666666666665,94.06666666666666,336.59999999999997,89.73333333333333
27.19333333333333,28.8,26.613333333333333,92.26666666666667,376.7,84.73333333333333
25.386666666666667,28.9,14.706666666666665,95.8,267.90000000000003,90.06666666666666
26.16666666666667,29.0,17.646666666666665,94.66666666666667,225.09999999999997,87.13333333333334
24.653333333333332,28.5,13.633333333333333,96.86666666666666,238.59999999999994,90.13333333333334
26.013333333333332,29.1,17.36,94.33333333333333,336.90000000000003,86.86666666666666
26.593333333333337,29.1,23.293333333333337,91.8,301.8999999999999,85.13333333333334
26.646666666666665,29.0,23.833333333333332,92.6,296.1000000000001,85.2
26.62666666666667,28.7,25.946666666666662,92.53333333333333,364.5,84.66666666666667
25.64666666666667,29.1,16.94,95.6,261.5,88.73333333333333
24.919999999999998,28.4,15.966666666666667,94.66666666666667,338.8000000000001,90.46666666666667
26.446666666666665,29.1,19.9,91.0,288.8,86.13333333333334
24.82,28.4,17.366666666666667,93.26666666666667,336.1,89.73333333333333
