State,District,Reservoir Name,Agency Name,Date,FRL,Live Cap FRL,Level,Current Live Storage,Fill_Percentage
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-08-31,441.0,0.965,437.88,0.66289,68.69326424870466
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-01,441.0,0.965,437.89,0.6637,68.77720207253886
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-02,441.0,0.965,437.91,0.66531,68.9440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-03,441.0,0.965,437.92,0.66612,69.02797927461141
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-04,441.0,0.965,437.94,0.66773,69.19481865284975
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-05,441.0,0.965,437.95,0.66854,69.27875647668394
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-06,441.0,0.965,437.95,0.66854,69.27875647668394
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-07,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-08,441.0,0.965,437.97,0.67016,69.44663212435233
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-09,441.0,0.965,438.0,0.67258,69.69740932642486
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-10,441.0,0.965,438.07,0.67834,70.29430051813472
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-11,441.0,0.965,438.14,0.68409,70.8901554404145
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-12,441.0,0.965,438.19,0.68821,71.31709844559586
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-13,441.0,0.965,438.2,0.68903,71.40207253886011
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-14,441.0,0.965,438.22,0.69067,71.57202072538861
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-15,441.0,0.965,438.24,0.69232,71.74300518134716
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-16,441.0,0.965,438.26,0.69396,71.91295336787566
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-17,441.0,0.965,438.28,0.69561,72.0839378238342
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-18,441.0,0.965,438.3,0.69726,72.25492227979274
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-19,441.0,0.965,438.32,0.69892,72.42694300518134
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-20,441.0,0.965,438.33,0.69976,72.51398963730571
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-21,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-22,441.0,0.965,438.34,0.70059,72.60000000000001
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-23,441.0,0.965,438.35,0.70142,72.6860103626943
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-24,441.0,0.965,438.35,0.70142,72.6860103626943
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-25,441.0,0.965,438.39,0.07048,7.303626943005181
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-26,441.0,0.965,438.57,0.71977,74.58756476683939
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-27,441.0,0.965,438.8,0.76498,79.27253886010362
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-28,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-29,441.0,0.965,438.98,0.78032,80.8621761658031
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-09-30,441.0,0.965,439.14,0.79398,82.27772020725389
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-01,441.0,0.965,439.26,0.80439,83.35647668393783
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-02,441.0,0.965,439.32,0.80968,83.90466321243522
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-03,441.0,0.965,439.33,0.81056,83.99585492227979
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-04,441.0,0.965,439.34,0.81145,84.0880829015544
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-05,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-06,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-07,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-08,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-09,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-10,441.0,0.965,439.35,0.81233,84.17927461139897
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-11,441.0,0.965,439.345,0.81174,84.11813471502592
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-12,441.0,0.965,439.335,0.81115,84.05699481865285
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-13,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-14,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-15,441.0,0.965,439.315,0.80808,83.73886010362695
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-16,441.0,0.965,439.31,0.80804,83.73471502590674
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-17,441.0,0.965,439.305,0.80835,83.76683937823834
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-18,441.0,0.965,439.3,0.80791,83.72124352331608
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-19,441.0,0.965,439.295,0.80747,83.67564766839378
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-20,441.0,0.965,439.29,0.80703,83.63005181347151
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-29,441.0,0.965,439.245,0.80307,83.21968911917098
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-30,441.0,0.965,439.24,0.80263,83.17409326424871
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-10-31,441.0,0.965,439.235,0.80219,83.12849740932641
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-01,441.0,0.965,439.23,0.80175,83.08290155440415
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-02,441.0,0.965,439.225,0.80131,83.03730569948186
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-03,441.0,0.965,439.22,0.80087,82.99170984455958
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-04,441.0,0.965,439.215,0.80043,82.94611398963731
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-05,441.0,0.965,439.21,0.79999,82.90051813471503
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-06,441.0,0.965,439.205,0.79955,82.85492227979275
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-07,441.0,0.965,439.2,0.79911,82.80932642487046
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-08,441.0,0.965,439.195,0.79868,82.76476683937824
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-09,441.0,0.965,439.19,0.79823,82.7181347150259
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-10,441.0,0.965,439.185,0.79783,82.67668393782384
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-11,441.0,0.965,439.18,0.7974,82.6321243523316
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-12,441.0,0.965,439.17,0.79655,82.5440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-13,441.0,0.965,439.165,0.79598,82.48497409326426
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-14,441.0,0.965,439.155,0.79541,82.4259067357513
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-15,441.0,0.965,439.145,0.79431,82.31191709844559
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-16,441.0,0.965,439.115,0.79185,82.05699481865287
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-17,441.0,0.965,439.08,0.78929,81.79170984455959
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-18,441.0,0.965,439.05,0.7863,81.48186528497409
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-19,441.0,0.965,439.01,0.78288,81.12746113989637
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-20,441.0,0.965,438.965,0.77904,80.72953367875647
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-21,441.0,0.965,438.92,0.77519,80.33056994818654
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-22,441.0,0.965,438.875,0.7736,80.16580310880829
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-23,441.0,0.965,438.825,0.76733,79.5160621761658
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-24,441.0,0.965,438.78,0.76327,79.09533678756478
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-25,441.0,0.965,438.73,0.75902,78.65492227979274
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-26,441.0,0.965,438.68,0.74963,77.6818652849741
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-27,441.0,0.965,438.71,0.75732,78.47875647668394
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-28,441.0,0.965,438.7,0.75647,78.39067357512953
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-29,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-11-30,441.0,0.965,438.75,0.76073,78.83212435233162
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-01,441.0,0.965,438.75,0.76073,78.83212435233162
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-02,441.0,0.965,438.75,0.76073,78.83212435233162
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-03,441.0,0.965,438.75,0.76073,78.83212435233162
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-04,441.0,0.965,438.75,0.76073,78.83212435233162
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-05,441.0,0.965,438.745,0.7603,78.78756476683938
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-06,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-07,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-08,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-09,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-10,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-11,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-12,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-13,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-14,441.0,0.965,438.74,0.75988,78.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-15,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-16,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-17,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-18,441.0,0.965,438.725,0.7586,78.61139896373058
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-19,441.0,0.965,438.72,0.75817,78.56683937823834
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-20,441.0,0.965,438.715,0.75775,78.52331606217618
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-21,441.0,0.965,438.71,0.75733,78.47979274611399
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-22,441.0,0.965,438.705,0.7569,78.43523316062176
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-23,441.0,0.965,438.695,0.75489,78.22694300518135
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-24,441.0,0.965,438.665,0.74465,77.16580310880829
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-25,441.0,0.965,438.63,0.73253,75.9098445595855
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-26,441.0,0.965,438.58,0.7206,74.67357512953369
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-27,441.0,0.965,438.535,0.71685,74.28497409326424
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-28,441.0,0.965,438.49,0.7131,73.89637305699482
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-29,441.0,0.965,438.445,0.70934,73.50673575129534
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-30,441.0,0.965,438.395,0.70539,73.09740932642487
Maharashtra,Hingoli,Isapur Reservoir,CWC,2023-12-31,441.0,0.965,438.35,0.70142,72.6860103626943
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-01,441.0,0.965,435.3,0.69726,72.25492227979274
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-02,441.0,0.965,438.255,0.69335,71.84974093264249
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-03,441.0,0.965,438.205,0.6896,71.46113989637306
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-04,441.0,0.965,438.165,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-05,441.0,0.965,438.135,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-06,441.0,0.965,438.105,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-07,441.0,0.965,438.085,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-08,441.0,0.965,438.07,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-09,441.0,0.965,438.06,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-10,441.0,0.965,438.05,0.68615,71.10362694300518
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-11,441.0,0.965,438.045,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-12,441.0,0.965,438.04,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-13,441.0,0.965,438.035,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-14,441.0,0.965,438.03,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-15,441.0,0.965,438.025,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-16,441.0,0.965,438.02,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-17,441.0,0.965,438.015,0.69124,71.63108808290156
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-18,441.0,0.965,438.01,0.68836,71.33264248704663
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-19,441.0,0.965,438.005,0.67299,69.739896373057
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-20,441.0,0.965,438.0,0.67258,69.69740932642486
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-21,441.0,0.965,437.99,0.67177,69.61347150259067
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-22,441.0,0.965,437.98,0.67096,69.52953367875648
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-23,441.0,0.965,437.965,0.6699,69.419689119171
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-24,441.0,0.965,437.955,0.66895,69.32124352331607
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-25,441.0,0.965,437.94,0.66773,69.19481865284975
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-26,441.0,0.965,437.923,0.66668,69.08601036269431
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-27,441.0,0.965,437.915,0.66552,68.96580310880829
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-28,441.0,0.965,437.895,0.66395,68.80310880829016
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-29,441.0,0.965,437.855,0.66087,68.4839378238342
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-30,441.0,0.965,437.81,0.65724,68.1077720207254
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-01-31,441.0,0.965,437.76,0.65321,67.6901554404145
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-01,441.0,0.965,437.72,0.64998,67.35544041450777
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-02,441.0,0.965,437.685,0.96199,99.68808290155441
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-03,441.0,0.965,437.635,0.95817,99.29222797927461
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-04,441.0,0.965,437.585,0.95419,98.87979274611399
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-05,441.0,0.965,437.535,0.95022,98.46839378238343
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-06,441.0,0.965,437.485,0.94625,98.05699481865285
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-07,441.0,0.965,437.435,0.94228,97.64559585492229
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-08,441.0,0.965,437.385,0.63833,66.1481865284974
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-09,441.0,0.965,437.335,0.61945,64.19170984455958
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-10,441.0,0.965,437.285,0.61555,63.78756476683939
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-11,441.0,0.965,437.235,0.61166,63.384455958549225
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-12,441.0,0.965,437.185,0.60776,62.980310880829016
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-13,441.0,0.965,437.14,0.60425,62.616580310880835
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-14,441.0,0.965,437.105,0.60161,62.34300518134715
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-15,441.0,0.965,437.08,0.59959,62.133678756476684
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-16,441.0,0.965,437.055,0.59767,61.93471502590674
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-17,441.0,0.965,437.03,0.59574,61.73471502590674
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-18,441.0,0.965,437.005,0.59382,61.535751295336794
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-19,441.0,0.965,436.98,0.5919,61.33678756476684
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-20,441.0,0.965,436.96,0.59037,61.17823834196891
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-21,441.0,0.965,436.945,0.5893,61.06735751295338
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-22,441.0,0.965,436.93,0.58807,60.93989637305699
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-23,441.0,0.965,436.925,0.58763,60.89430051813471
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-24,441.0,0.965,436.92,0.5873,60.86010362694301
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-25,441.0,0.965,436.915,0.5868,60.80829015544042
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-26,441.0,0.965,436.905,0.58627,60.75336787564767
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-27,441.0,0.965,436.9,0.58577,60.701554404145085
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-28,441.0,0.965,436.895,0.58527,60.64974093264248
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-02-29,441.0,0.965,436.885,0.58473,60.59378238341969
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-01,441.0,0.965,436.875,0.58423,60.541968911917095
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-02,441.0,0.965,436.875,0.58373,60.490155440414505
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-03,441.0,0.965,436.865,0.5832,60.43523316062177
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-04,441.0,0.965,436.86,0.5827,60.38341968911918
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-05,441.0,0.965,436.85,0.58193,60.30362694300517
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-06,441.0,0.965,436.84,0.58116,60.22383419689119
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-07,441.0,0.965,436.825,0.58001,60.10466321243524
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-08,441.0,0.965,436.79,0.57734,59.8279792746114
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-09,441.0,0.965,436.74,0.57355,59.435233160621756
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-10,441.0,0.965,436.685,0.56938,59.003108808290165
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-11,441.0,0.965,436.625,0.56503,58.55233160621762
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-12,441.0,0.965,436.57,0.56069,58.102590673575136
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-13,441.0,0.965,436.51,0.55616,57.63316062176166
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-14,441.0,0.965,436.46,0.55173,57.17409326424872
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-15,441.0,0.965,436.41,0.54714,56.69844559585492
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-16,441.0,0.965,436.36,0.54232,56.19896373056995
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-17,441.0,0.965,436.315,0.53793,55.7440414507772
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-18,441.0,0.965,436.265,0.53338,55.27253886010362
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-19,441.0,0.965,436.21,0.52931,54.85077720207253
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-20,441.0,0.965,436.14,0.52506,54.41036269430052
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-21,441.0,0.965,436.065,0.52075,53.9637305699482
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-22,441.0,0.965,435.99,0.51645,53.5181347150259
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-23,441.0,0.965,435.915,0.51214,53.07150259067358
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-24,441.0,0.965,435.85,0.50798,52.64041450777203
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-25,441.0,0.965,435.795,0.50433,52.26217616580311
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-26,441.0,0.965,435.75,0.50115,51.932642487046635
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-27,441.0,0.965,435.705,0.49802,51.608290155440415
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-28,441.0,0.965,435.66,0.49479,51.273575129533675
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-29,441.0,0.965,435.62,0.49196,50.980310880829016
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-30,441.0,0.965,435.58,0.48916,50.69015544041451
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-03-31,441.0,0.965,435.54,0.48637,50.40103626943006
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-01,441.0,0.965,435.5,0.48358,50.1119170984456
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-02,441.0,0.965,435.46,0.48081,49.824870466321244
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-03,441.0,0.965,435.42,0.47805,49.538860103626945
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-04,441.0,0.965,435.385,0.47563,49.288082901554404
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-05,441.0,0.965,435.33,0.47183,48.89430051813472
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-06,441.0,0.965,435.27,0.46772,48.46839378238342
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-07,441.0,0.965,435.21,0.46361,48.042487046632125
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-08,441.0,0.965,435.15,0.45954,47.62072538860104
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-09,441.0,0.965,435.09,0.45549,47.201036269430055
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-10,441.0,0.965,435.03,0.45143,46.78031088082902
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-11,441.0,0.965,0.0,0.0,0.0
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-12,441.0,0.965,434.91,0.44339,45.94715025906736
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-13,441.0,0.965,434.85,0.43943,45.53678756476684
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-14,441.0,0.965,434.79,0.43547,45.12642487046632
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-15,441.0,0.965,434.735,0.43185,44.751295336787564
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-16,441.0,0.965,434.68,0.42823,44.376165803108805
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-17,441.0,0.965,434.62,0.4243,43.968911917098445
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-18,441.0,0.965,434.565,0.42053,43.57823834196892
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-19,441.0,0.965,434.51,0.41713,43.225906735751295
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-20,441.0,0.965,434.465,0.41412,42.9139896373057
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-21,441.0,0.965,434.425,0.41167,42.660103626943005
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-22,441.0,0.965,434.395,0.40965,42.450777202072544
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-23,441.0,0.965,434.365,0.40761,42.23937823834197
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-24,441.0,0.965,434.335,0.40565,42.03626943005182
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-25,441.0,0.965,434.305,0.40402,41.86735751295337
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-26,441.0,0.965,434.285,0.40254,41.7139896373057
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-27,441.0,0.965,434.265,0.40129,41.58445595854922
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-28,441.0,0.965,434.245,0.40025,41.476683937823836
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-29,441.0,0.965,434.23,0.39923,41.37098445595855
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-04-30,441.0,0.965,434.215,0.39814,41.2580310880829
Maharashtra,Hingoli,Isapur Reservoir,CWC,2024-05-01,441.0,0.965,434.195,0.39706,41.146113989637314
