City,Date,Avg_Reservoir_Fill,Max_Reservoir_Fill,Total_Storage,Reservoirs_Above_Danger,Reservoir_Risk_Score,Reservoir_Trend_7d,Reservoir_Trend_15d
Kalyan,2023-05-09,39.07,39.07,0.368,0,0,-1.9200000000000017,-4.609999999999999
Kalyan,2023-05-10,38.82,38.82,0.366,0,0,-1.8299999999999983,-4.600000000000001
Kalyan,2023-05-11,38.66,38.66,0.364,0,0,-1.6500000000000057,-4.410000000000004
Kalyan,2023-05-12,38.5,38.5,0.363,0,0,-1.4799999999999969,-4.219999999999999
Kalyan,2023-05-13,38.33,38.33,0.361,0,0,-1.3200000000000003,-4.039999999999999
Kalyan,2023-05-14,38.08,38.08,0.359,0,0,-1.240000000000002,-3.940000000000005
Kalyan,2023-05-15,37.84,37.84,0.356,0,0,-1.2299999999999969,-3.8399999999999963
Kalyan,2023-05-16,37.51,37.51,0.353,0,0,-1.3100000000000023,-3.8300000000000054
Kalyan,2023-05-17,37.18,37.18,0.35,0,0,-1.4799999999999969,-3.8100000000000023
Kalyan,2023-05-18,36.78,36.78,0.346,0,0,-1.7199999999999989,-3.8699999999999974
Kalyan,2023-05-19,36.38,36.38,0.343,0,0,-1.9499999999999957,-3.9299999999999997
Kalyan,2023-05-20,35.98,35.98,0.339,0,0,-2.1000000000000014,-4.0
Kalyan,2023-05-21,35.58,35.58,0.335,0,0,-2.260000000000005,-4.07
Kalyan,2023-05-22,35.27,35.27,0.332,0,0,-2.239999999999995,-4.049999999999997
Kalyan,2023-05-23,34.95,34.95,0.329,0,0,-2.229999999999997,-4.119999999999997
Kalyan,2023-05-24,34.56,34.56,0.326,0,0,-2.219999999999999,-4.259999999999998
Kalyan,2023-05-25,34.25,34.25,0.323,0,0,-2.1300000000000026,-4.409999999999997
Kalyan,2023-05-26,33.94,33.94,0.32,0,0,-2.039999999999999,-4.560000000000002
Kalyan,2023-05-27,33.63,33.63,0.317,0,0,-1.9499999999999957,-4.699999999999996
Kalyan,2023-05-28,33.33,33.33,0.314,0,0,-1.9400000000000048,-4.75
Kalyan,2023-05-29,33.02,33.02,0.311,0,0,-1.9299999999999997,-4.82
Kalyan,2023-05-30,32.72,32.72,0.308,0,0,-1.8400000000000034,-4.789999999999999
Kalyan,2023-05-31,32.41,32.41,0.305,0,0,-1.8400000000000034,-4.770000000000003
Kalyan,2023-06-01,32.12,32.12,0.303,0,0,-1.8200000000000003,-4.660000000000004
Kalyan,2023-06-02,31.82,31.82,0.3,0,0,-1.8100000000000023,-4.560000000000002
Kalyan,2023-06-03,31.53,31.53,0.297,0,0,-1.7999999999999972,-4.449999999999996
Kalyan,2023-06-04,31.23,31.23,0.294,0,0,-1.7900000000000027,-4.349999999999998
Kalyan,2023-06-05,31.01,31.01,0.292,0,0,-1.7099999999999973,-4.260000000000002
Kalyan,2023-06-06,30.8,30.8,0.29,0,0,-1.6099999999999959,-4.150000000000002
Kalyan,2023-06-07,30.57,30.57,0.288,0,0,-1.5499999999999972,-3.990000000000002
Kalyan,2023-06-08,30.27,30.27,0.285,0,0,-1.5500000000000007,-3.9800000000000004
Kalyan,2023-06-09,29.97,29.97,0.282,0,0,-1.5600000000000023,-3.969999999999999
Kalyan,2023-06-10,29.62,29.62,0.279,0,0,-1.6099999999999994,-4.010000000000002
Kalyan,2023-06-11,29.29,29.29,0.276,0,0,-1.7200000000000024,-4.039999999999999
Kalyan,2023-06-12,28.92,28.92,0.272,0,0,-1.879999999999999,-4.100000000000001
Kalyan,2023-06-13,28.6,28.6,0.269,0,0,-1.9699999999999989,-4.119999999999997
Kalyan,2023-06-14,28.21,28.21,0.266,0,0,-2.0599999999999987,-4.199999999999996
Kalyan,2023-06-15,27.9,27.9,0.263,0,0,-2.0700000000000003,-4.219999999999999
Kalyan,2023-06-16,27.58,27.58,0.26,0,0,-2.0400000000000027,-4.240000000000002
Kalyan,2023-06-17,27.27,27.27,0.257,0,0,-2.0199999999999996,-4.260000000000002
Kalyan,2023-06-18,26.97,26.97,0.254,0,0,-1.9500000000000028,-4.260000000000002
Kalyan,2023-06-19,26.66,26.66,0.251,0,0,-1.9400000000000013,-4.350000000000001
Kalyan,2023-06-20,26.37,26.37,0.248,0,0,-1.8399999999999999,-4.43
Kalyan,2023-06-21,26.06,26.06,0.245,0,0,-1.8399999999999999,-4.510000000000002
Kalyan,2023-06-22,25.76,25.76,0.243,0,0,-1.8199999999999967,-4.509999999999998
Kalyan,2023-06-23,25.59,25.59,0.241,0,0,-1.6799999999999997,-4.379999999999999
Kalyan,2023-06-24,25.3,25.3,0.238,0,0,-1.6699999999999982,-4.32
Kalyan,2023-06-25,24.94,24.94,0.235,0,0,-1.7199999999999989,-4.349999999999998
Kalyan,2023-06-26,24.69,24.69,0.233,0,0,-1.6799999999999997,-4.23
Kalyan,2023-06-27,24.57,24.57,0.231,0,0,-1.4899999999999984,-4.030000000000001
Kalyan,2023-06-28,24.4,24.4,0.23,0,0,-1.360000000000003,-3.8100000000000023
Kalyan,2023-06-29,0.0,0.0,0.0,0,0,-25.59,-27.9
Kalyan,2023-06-30,26.72,26.72,0.252,0,0,1.4199999999999982,-0.8599999999999994
Kalyan,2023-07-01,28.34,28.34,0.267,0,0,3.3999999999999986,1.0700000000000003
Kalyan,2023-07-02,29.94,29.94,0.282,0,0,5.25,2.9700000000000024
Kalyan,2023-07-03,30.94,30.94,0.291,0,0,6.370000000000001,4.280000000000001
Kalyan,2023-07-04,31.72,31.72,0.299,0,0,7.32,5.349999999999998
Kalyan,2023-07-05,32.12,32.12,0.303,0,0,32.12,6.059999999999999
Kalyan,2023-07-06,32.5,32.5,0.306,0,0,5.780000000000001,6.739999999999998
Kalyan,2023-07-07,33.11,33.11,0.312,0,0,4.77,7.52
Kalyan,2023-07-08,35.82,35.82,0.337,0,0,5.879999999999999,10.52
Kalyan,2023-07-09,36.95,36.95,0.348,0,0,6.010000000000002,12.010000000000002
Kalyan,2023-07-10,38.63,38.63,0.364,0,0,6.910000000000004,13.940000000000001
Kalyan,2023-07-11,39.35,39.35,0.371,0,0,7.230000000000004,14.780000000000001
Kalyan,2023-07-12,40.4,40.4,0.381,0,0,7.899999999999999,16.0
Kalyan,2023-07-13,40.65,40.65,0.383,0,0,7.539999999999999,40.65
Kalyan,2023-07-14,41.34,41.34,0.389,0,0,5.520000000000003,14.620000000000005
Kalyan,2023-07-15,42.4,42.4,0.399,0,0,5.449999999999996,14.059999999999999
Kalyan,2023-07-16,43.51,43.51,0.41,0,0,4.8799999999999955,13.569999999999997
Kalyan,2023-07-17,44.61,44.61,0.42,0,0,5.259999999999998,13.669999999999998
Kalyan,2023-07-18,45.65,45.65,0.43,0,0,5.25,13.93
Kalyan,2023-07-19,46.29,46.29,0.436,0,0,5.640000000000001,14.170000000000002
Kalyan,2023-07-20,48.51,48.51,0.457,0,0,7.169999999999995,16.009999999999998
Kalyan,2023-07-21,50.29,50.29,0.474,0,0,7.890000000000001,17.18
Kalyan,2023-07-22,54.04,54.04,0.509,0,0,10.530000000000001,18.22
Kalyan,2023-07-23,55.92,55.92,0.527,0,0,11.310000000000002,18.97
Kalyan,2023-07-24,57.85,57.85,0.545,0,0,12.200000000000003,19.22
Kalyan,2023-07-25,59.34,59.34,0.559,0,0,13.050000000000004,19.990000000000002
Kalyan,2023-07-26,61.72,61.72,0.581,0,0,13.21,21.32
Kalyan,2023-07-27,63.99,63.99,0.603,0,0,13.700000000000003,23.340000000000003
Kalyan,2023-07-28,68.97,68.97,0.65,0,0,14.93,27.629999999999995
Kalyan,2023-07-29,72.39,72.39,0.682,0,1,16.47,29.990000000000002
Kalyan,2023-07-30,74.42,74.42,0.701,0,1,16.57,30.910000000000004
Kalyan,2023-07-31,75.87,75.87,0.715,0,1,16.53,31.260000000000005
Kalyan,2023-08-01,76.44,76.44,0.72,0,1,14.719999999999999,30.79
Kalyan,2023-08-02,77.11,77.11,0.726,0,1,13.119999999999997,30.82
Kalyan,2023-08-03,77.44,77.44,0.729,0,1,8.469999999999999,28.93
Kalyan,2023-08-04,78.7,78.7,0.741,0,1,6.310000000000002,28.410000000000004
Kalyan,2023-08-05,79.31,79.31,0.747,0,1,4.890000000000001,25.270000000000003
Kalyan,2023-08-06,79.56,79.56,0.75,0,1,3.6899999999999977,23.64
Kalyan,2023-08-07,80.43,80.43,0.758,0,1,3.990000000000009,22.580000000000005
Kalyan,2023-08-08,80.87,80.87,0.762,0,1,3.760000000000005,21.53
Kalyan,2023-08-09,81.23,81.23,0.765,0,1,3.7900000000000063,19.510000000000005
Kalyan,2023-08-10,81.46,81.46,0.767,0,1,2.759999999999991,17.46999999999999
Kalyan,2023-08-11,81.69,81.69,0.77,0,1,2.3799999999999955,12.719999999999999
Kalyan,2023-08-12,82.02,82.02,0.773,0,1,2.4599999999999937,9.629999999999995
Kalyan,2023-08-13,82.25,82.25,0.775,0,1,1.8199999999999932,7.829999999999998
Kalyan,2023-08-14,82.49,82.49,0.777,0,1,1.6199999999999903,6.61999999999999
Kalyan,2023-08-15,82.59,82.59,0.778,0,1,1.3599999999999994,6.150000000000006
Kalyan,2023-08-16,82.95,82.95,0.781,0,1,1.490000000000009,5.840000000000003
Kalyan,2023-08-17,83.05,83.05,0.782,0,1,1.3599999999999994,5.609999999999999
Kalyan,2023-08-18,83.15,83.15,0.783,0,1,1.1300000000000097,4.450000000000003
Kalyan,2023-08-19,83.39,83.39,0.786,0,1,1.1400000000000006,4.079999999999998
Kalyan,2023-08-20,83.52,83.52,0.787,0,1,1.0300000000000011,3.9599999999999937
Kalyan,2023-08-21,83.63,83.63,0.788,0,1,1.039999999999992,3.1999999999999886
Kalyan,2023-08-22,83.97,83.97,0.791,0,1,1.019999999999996,3.0999999999999943
Kalyan,2023-08-23,84.68,84.68,0.798,0,1,1.6300000000000097,3.450000000000003
Kalyan,2023-08-24,85.26,85.26,0.803,1,4,2.1099999999999994,3.8000000000000114
Kalyan,2023-08-25,85.97,85.97,0.81,1,4,2.5799999999999983,4.280000000000001
Kalyan,2023-08-26,86.93,86.93,0.819,1,4,3.410000000000011,4.910000000000011
Kalyan,2023-08-27,87.87,87.87,0.828,1,4,4.240000000000009,5.6200000000000045
Kalyan,2023-08-28,90.41,90.41,0.852,1,4,6.439999999999998,7.920000000000002
Kalyan,2023-08-29,90.41,90.41,0.852,1,4,5.72999999999999,7.819999999999993
Kalyan,2023-08-30,91.34,91.34,0.86,1,4,6.079999999999998,8.39
Kalyan,2023-08-31,91.59,91.59,0.863,1,4,5.6200000000000045,8.540000000000006
Kalyan,2023-09-01,91.84,91.84,0.865,1,4,4.909999999999997,8.689999999999998
Kalyan,2023-09-02,92.09,92.09,0.868,1,4,4.219999999999999,8.700000000000003
Kalyan,2023-09-03,92.34,92.34,0.87,1,4,1.9300000000000068,8.820000000000007
Kalyan,2023-09-04,92.45,92.45,0.871,1,4,2.0400000000000063,8.820000000000007
Kalyan,2023-09-05,92.45,92.45,0.871,1,4,1.1099999999999994,8.480000000000004
Kalyan,2023-09-06,92.45,92.45,0.871,1,4,0.8599999999999994,7.769999999999996
Kalyan,2023-09-07,0.0,0.0,0.0,0,0,-91.84,-85.26
Kalyan,2023-09-08,94.97,94.97,0.895,1,4,2.8799999999999955,9.0
Kalyan,2023-09-09,97.83,97.83,0.922,1,6,5.489999999999995,10.899999999999991
Kalyan,2023-09-10,98.76,98.76,0.93,1,6,6.310000000000002,10.89
Kalyan,2023-09-11,98.51,98.51,0.928,1,6,6.060000000000002,8.100000000000009
Kalyan,2023-09-12,98.7,98.7,0.93,1,6,6.25,8.290000000000006
Kalyan,2023-09-13,98.7,98.7,0.93,1,6,98.7,7.359999999999999
Kalyan,2023-09-14,98.76,98.76,0.93,1,6,3.7900000000000063,7.170000000000002
Kalyan,2023-09-15,98.7,98.7,0.93,1,6,0.8700000000000045,6.859999999999999
Kalyan,2023-09-16,98.64,98.64,0.929,1,6,-0.12000000000000455,6.549999999999997
Kalyan,2023-09-17,98.7,98.7,0.93,1,6,0.18999999999999773,6.359999999999999
Kalyan,2023-09-18,98.48,98.48,0.928,1,6,-0.21999999999999886,6.030000000000001
Kalyan,2023-09-19,98.39,98.39,0.927,1,6,-0.3100000000000023,5.939999999999998
Kalyan,2023-09-20,99.11,99.11,0.934,1,6,0.3499999999999943,6.659999999999997
Kalyan,2023-09-21,98.89,98.89,0.932,1,6,0.18999999999999773,98.89
Kalyan,2023-09-22,99.01,99.01,0.933,1,6,0.37000000000000455,4.040000000000006
Kalyan,2023-09-23,98.76,98.76,0.93,1,6,0.060000000000002274,0.9300000000000068
Kalyan,2023-09-24,98.76,98.76,0.93,1,6,0.28000000000000114,0.0
Kalyan,2023-09-25,99.23,99.23,0.935,1,6,0.8400000000000034,0.7199999999999989
Kalyan,2023-09-26,99.64,99.64,0.939,1,6,0.5300000000000011,0.9399999999999977
Kalyan,2023-09-27,99.64,99.64,0.939,1,6,0.75,0.9399999999999977
Kalyan,2023-09-28,0.0,0.0,0.0,0,0,-99.01,-98.76
Kalyan,2023-09-29,99.76,99.76,0.94,1,6,1.0,1.0600000000000023
Kalyan,2023-09-30,99.76,99.76,0.94,1,6,1.0,1.1200000000000045
Kalyan,2023-10-01,99.39,99.39,0.936,1,6,0.1599999999999966,0.6899999999999977
Kalyan,2023-10-02,99.64,99.64,0.939,1,6,0.0,1.1599999999999966
Kalyan,2023-10-03,99.76,99.76,0.94,1,6,0.12000000000000455,1.3700000000000045
Kalyan,2023-10-04,99.82,99.82,0.94,1,6,99.82,0.7099999999999937
Kalyan,2023-10-05,99.82,99.82,0.94,1,6,0.05999999999998806,0.9299999999999926
Kalyan,2023-10-06,99.8,99.8,0.94,1,6,0.03999999999999204,0.789999999999992
Kalyan,2023-10-07,99.89,99.89,0.941,1,6,0.5,1.1299999999999955
Kalyan,2023-10-08,99.7,99.7,0.939,1,6,0.060000000000002274,0.9399999999999977
Kalyan,2023-10-09,99.54,99.54,0.938,1,6,-0.21999999999999886,0.3100000000000023
Kalyan,2023-10-10,99.39,99.39,0.936,1,6,-0.4299999999999926,-0.25
Kalyan,2023-10-11,99.2,99.2,0.934,1,6,-0.6199999999999903,-0.4399999999999977
Kalyan,2023-10-12,98.98,98.98,0.932,1,6,-0.8199999999999932,98.98
Kalyan,2023-10-13,0.0,0.0,0.0,0,0,-99.89,-99.76
Kalyan,2023-10-14,0.0,0.0,0.0,0,0,-99.7,-99.76
Kalyan,2023-10-15,98.45,98.45,0.927,1,6,-1.0900000000000034,-0.9399999999999977
Kalyan,2023-10-16,98.14,98.14,0.924,1,6,-1.25,-1.5
Kalyan,2023-10-17,97.83,97.83,0.922,1,6,-1.3700000000000045,-1.9300000000000068
Kalyan,2023-10-18,97.46,97.46,0.918,1,6,-1.5200000000000102,-2.3599999999999994
Kalyan,2023-10-19,97.21,97.21,0.916,1,6,97.21,-2.6099999999999994
Kalyan,2023-10-20,96.84,96.84,0.912,1,6,96.84,-2.9599999999999937
Kalyan,2023-10-29,94.13,94.13,0.887,1,4,-4.320000000000007,-5.760000000000005
Kalyan,2023-10-30,93.84,93.84,0.884,1,4,-4.299999999999997,-5.859999999999999
Kalyan,2023-10-31,93.56,93.56,0.881,1,4,-4.269999999999996,-5.980000000000004
Kalyan,2023-11-01,93.29,93.29,0.879,1,4,-4.1699999999999875,-6.099999999999994
Kalyan,2023-11-02,93.01,93.01,0.876,1,4,-4.199999999999989,-6.189999999999998
Kalyan,2023-11-03,92.73,92.73,0.874,1,4,-4.109999999999999,-6.25
Kalyan,2023-11-04,92.45,92.45,0.871,1,4,-1.6799999999999926,92.45
Kalyan,2023-11-05,92.18,92.18,0.868,1,4,-1.6599999999999966,92.18
Kalyan,2023-11-06,91.9,91.9,0.866,1,4,-1.6599999999999966,-6.549999999999997
Kalyan,2023-11-07,91.62,91.62,0.863,1,4,-1.6700000000000017,-6.519999999999996
Kalyan,2023-11-08,91.34,91.34,0.86,1,4,-1.6700000000000017,-6.489999999999995
Kalyan,2023-11-09,91.07,91.07,0.858,1,4,-1.6600000000000108,-6.390000000000001
Kalyan,2023-11-10,90.8,90.8,0.855,1,4,-1.6500000000000057,-6.409999999999997
Kalyan,2023-11-11,90.52,90.52,0.853,1,4,-1.6600000000000108,-6.320000000000007
Kalyan,2023-11-12,90.25,90.25,0.85,1,4,-1.6500000000000057,-3.8799999999999955
Kalyan,2023-11-13,89.98,89.98,0.848,1,4,-1.6400000000000006,-3.8599999999999994
Kalyan,2023-11-14,89.71,89.71,0.845,1,4,-1.6300000000000097,-3.8500000000000085
Kalyan,2023-11-15,89.44,89.44,0.842,1,4,-1.6299999999999955,-3.8500000000000085
Kalyan,2023-11-16,89.16,89.16,0.84,1,4,-1.6400000000000006,-3.8500000000000085
Kalyan,2023-11-17,88.89,88.89,0.837,1,4,-1.6299999999999955,-3.8400000000000034
Kalyan,2023-11-18,88.62,88.62,0.835,1,4,-1.6299999999999955,-3.8299999999999983
Kalyan,2023-11-19,88.35,88.35,0.832,1,4,-1.6300000000000097,-3.8300000000000125
Kalyan,2023-11-20,88.08,88.08,0.83,1,4,-1.6299999999999955,-3.8200000000000074
Kalyan,2023-11-21,87.81,87.81,0.827,1,4,-1.6299999999999955,-3.8100000000000023
Kalyan,2023-11-22,87.55,87.55,0.825,1,4,-1.6099999999999994,-3.7900000000000063
Kalyan,2023-11-23,87.28,87.28,0.822,1,4,-1.6099999999999994,-3.789999999999992
Kalyan,2023-11-24,87.01,87.01,0.82,1,4,-1.6099999999999994,-3.789999999999992
Kalyan,2023-11-25,86.74,86.74,0.817,1,4,-1.6099999999999994,-3.780000000000001
Kalyan,2023-11-26,86.48,86.48,0.815,1,4,-1.5999999999999943,-3.769999999999996
Kalyan,2023-11-27,86.21,86.21,0.812,1,4,-1.6000000000000085,-3.7700000000000102
Kalyan,2023-11-28,85.94,85.94,0.81,1,4,-1.6099999999999994,-3.769999999999996
Kalyan,2023-11-29,85.68,85.68,0.807,1,4,-1.5999999999999943,-3.759999999999991
Kalyan,2023-11-30,85.41,85.41,0.805,1,4,-1.6000000000000085,-3.75
Kalyan,2023-12-01,85.15,85.15,0.802,1,4,-1.5899999999999892,-3.739999999999995
Kalyan,2023-12-02,84.89,84.89,0.8,0,1,-1.5900000000000034,-3.730000000000004
Kalyan,2023-12-03,84.63,84.63,0.797,0,1,-1.5799999999999983,-3.719999999999999
Kalyan,2023-12-04,84.36,84.36,0.795,0,1,-1.5799999999999983,-3.719999999999999
Kalyan,2023-12-05,84.1,84.1,0.792,0,1,-1.5800000000000125,-3.710000000000008
Kalyan,2023-12-06,84.65,84.65,0.797,0,1,-0.7599999999999909,-2.8999999999999915
Kalyan,2023-12-07,83.57,83.57,0.787,0,1,-1.5800000000000125,-3.710000000000008
Kalyan,2023-12-08,83.31,83.31,0.785,0,1,-1.5799999999999983,-3.700000000000003
Kalyan,2023-12-09,83.05,83.05,0.782,0,1,-1.5799999999999983,-3.6899999999999977
Kalyan,2023-12-10,82.54,82.54,0.777,0,1,-1.8199999999999932,-3.9399999999999977
Kalyan,2023-12-11,82.15,82.15,0.774,0,1,-1.9499999999999886,-4.059999999999988
Kalyan,2023-12-12,81.77,81.77,0.77,0,1,-2.8800000000000097,-4.170000000000002
Kalyan,2023-12-13,81.38,81.38,0.767,0,1,-2.1899999999999977,-4.300000000000011
Kalyan,2023-12-14,81.0,81.0,0.763,0,1,-2.3100000000000023,-4.409999999999997
Kalyan,2023-12-15,0.0,0.0,0.0,0,0,-83.05,-85.15
Kalyan,2023-12-16,0.0,0.0,0.0,0,0,-82.54,-84.89
Kalyan,2023-12-17,0.0,0.0,0.0,0,0,-82.15,-84.63
Kalyan,2023-12-18,79.46,79.46,0.749,0,1,-2.3100000000000023,-4.900000000000006
Kalyan,2023-12-19,79.08,79.08,0.745,0,1,-2.299999999999997,-5.019999999999996
Kalyan,2023-12-20,78.82,78.82,0.743,0,1,-2.180000000000007,-5.8300000000000125
Kalyan,2023-12-21,78.44,78.44,0.739,0,1,78.44,-5.1299999999999955
Kalyan,2023-12-22,78.06,78.06,0.735,0,1,78.06,-5.25
Kalyan,2023-12-23,77.81,77.81,0.733,0,1,77.81,-5.239999999999995
Kalyan,2023-12-24,77.56,77.56,0.731,0,1,-1.8999999999999915,-4.980000000000004
Kalyan,2023-12-25,77.31,77.31,0.728,0,1,-1.769999999999996,-4.840000000000003
Kalyan,2023-12-26,77.06,77.06,0.726,0,1,-1.759999999999991,-4.709999999999994
Kalyan,2023-12-27,76.81,76.81,0.724,0,1,-1.6299999999999955,-4.569999999999993
Kalyan,2023-12-28,76.81,76.81,0.724,0,1,-1.25,-4.189999999999998
Kalyan,2023-12-29,76.32,76.32,0.719,0,1,-1.490000000000009,76.32
Kalyan,2023-12-30,76.07,76.07,0.717,0,1,-1.490000000000009,76.07
Kalyan,2023-12-31,75.82,75.82,0.714,0,1,-1.490000000000009,75.82
Kalyan,2024-01-01,75.57,75.57,0.712,0,1,-1.490000000000009,-3.8900000000000006
Kalyan,2024-01-02,75.32,75.32,0.71,0,1,-1.490000000000009,-3.760000000000005
Kalyan,2024-01-03,75.08,75.08,0.707,0,1,-1.730000000000004,-3.739999999999995
Kalyan,2024-01-04,74.84,74.84,0.705,0,1,-1.4799999999999898,-3.5999999999999943
Kalyan,2024-01-05,74.59,74.59,0.703,0,1,-1.4799999999999898,-3.469999999999999
Kalyan,2024-01-06,74.35,74.35,0.7,0,1,-1.4699999999999989,-3.460000000000008
Kalyan,2024-01-07,74.11,74.11,0.698,0,1,-1.4599999999999937,-3.450000000000003
Kalyan,2024-01-08,73.86,73.86,0.696,0,1,-1.4599999999999937,-3.450000000000003
Kalyan,2024-01-09,73.62,73.62,0.693,0,1,-1.4599999999999937,-3.4399999999999977
Kalyan,2024-01-10,73.37,73.37,0.691,0,1,-1.4699999999999989,-3.4399999999999977
Kalyan,2024-01-11,73.13,73.13,0.689,0,1,-1.460000000000008,-3.680000000000007
Kalyan,2024-01-12,72.89,72.89,0.687,0,1,-1.4599999999999937,-3.4299999999999926
Kalyan,2024-01-13,72.65,72.65,0.684,0,1,-1.4599999999999937,-3.4199999999999875
Kalyan,2024-01-14,72.41,72.41,0.682,0,1,-1.4500000000000028,-3.4099999999999966
Kalyan,2024-01-15,72.17,72.17,0.68,0,1,-1.4500000000000028,-3.3999999999999915
Kalyan,2024-01-16,71.93,71.93,0.678,0,1,-1.4399999999999977,-3.3899999999999864
Kalyan,2024-01-17,71.34,71.34,0.672,0,1,-1.789999999999992,-3.739999999999995
Kalyan,2024-01-18,70.74,70.74,0.666,0,1,-2.1500000000000057,-4.1000000000000085
Kalyan,2024-01-19,70.04,70.04,0.66,0,1,-2.6099999999999994,-4.549999999999997
Kalyan,2024-01-20,69.34,69.34,0.653,0,0,-3.069999999999993,-5.009999999999991
Kalyan,2024-01-21,68.41,68.41,0.644,0,0,-3.760000000000005,-5.700000000000003
Kalyan,2024-01-22,67.95,67.95,0.64,0,0,-3.980000000000004,-5.909999999999997
Kalyan,2024-01-23,67.49,67.49,0.636,0,0,-3.8500000000000085,-6.13000000000001
Kalyan,2024-01-24,67.02,67.02,0.631,0,0,-3.719999999999999,-6.3500000000000085
Kalyan,2024-01-25,66.56,66.56,0.627,0,0,-3.480000000000004,-6.569999999999993
Kalyan,2024-01-26,66.64,66.64,0.628,0,0,-2.700000000000003,-6.25
Kalyan,2024-01-27,65.88,65.88,0.621,0,0,-2.530000000000001,-6.77000000000001
Kalyan,2024-01-28,65.65,65.65,0.618,0,0,-2.299999999999997,-6.759999999999991
Kalyan,2024-01-29,65.43,65.43,0.616,0,0,-2.059999999999988,-6.739999999999995
Kalyan,2024-01-30,65.2,65.2,0.614,0,0,-1.8199999999999932,-6.730000000000004
Kalyan,2024-01-31,64.98,64.98,0.612,0,0,-1.5799999999999983,-6.359999999999999
Kalyan,2024-02-01,64.75,64.75,0.61,0,0,-1.8900000000000006,-5.989999999999995
Kalyan,2024-02-02,64.53,64.53,0.608,0,0,-1.3499999999999943,-5.510000000000005
Kalyan,2024-02-03,64.31,64.31,0.606,0,0,-1.3400000000000034,-5.030000000000001
Kalyan,2024-02-04,63.86,63.86,0.602,0,0,-1.5700000000000074,-4.549999999999997
Kalyan,2024-02-05,63.42,63.42,0.597,0,0,-1.7800000000000011,-4.530000000000001
Kalyan,2024-02-06,62.98,62.98,0.593,0,0,-2.000000000000007,-4.509999999999998
Kalyan,2024-02-07,62.76,62.76,0.591,0,0,-1.990000000000002,-4.259999999999998
Kalyan,2024-02-08,62.54,62.54,0.589,0,0,-1.990000000000002,-4.020000000000003
Kalyan,2024-02-09,62.32,62.32,0.587,0,0,-1.990000000000002,-4.32
Kalyan,2024-02-10,62.09,62.09,0.585,0,0,-1.769999999999996,-3.789999999999992
Kalyan,2024-02-11,61.88,61.88,0.583,0,0,-1.5399999999999991,-3.770000000000003
Kalyan,2024-02-12,61.44,61.44,0.579,0,0,-1.5399999999999991,-3.990000000000009
Kalyan,2024-02-13,61.01,61.01,0.575,0,0,-1.75,-4.190000000000005
Kalyan,2024-02-14,60.58,60.58,0.571,0,0,-1.9600000000000009,-4.400000000000006
Kalyan,2024-02-15,60.15,60.15,0.567,0,0,-2.1700000000000017,-4.600000000000001
Kalyan,2024-02-16,59.72,59.72,0.563,0,0,-2.3700000000000045,-4.810000000000002
Kalyan,2024-02-17,59.3,59.3,0.559,0,0,-2.5800000000000054,-5.010000000000005
Kalyan,2024-02-18,58.88,58.88,0.555,0,0,-2.559999999999995,-4.979999999999997
Kalyan,2024-02-19,58.46,58.46,0.551,0,0,-2.549999999999997,-4.960000000000001
Kalyan,2024-02-20,58.25,58.25,0.549,0,0,-2.3299999999999983,-4.729999999999997
Kalyan,2024-02-21,58.04,58.04,0.547,0,0,-2.1099999999999994,-4.719999999999999
Kalyan,2024-02-22,57.83,57.83,0.545,0,0,-1.8900000000000006,-4.710000000000001
Kalyan,2024-02-23,57.62,57.62,0.543,0,0,-1.6799999999999997,-4.700000000000003
Kalyan,2024-02-24,57.41,57.41,0.541,0,0,-1.470000000000006,-4.680000000000007
Kalyan,2024-02-25,57.2,57.2,0.539,0,0,-1.259999999999998,-4.68
Kalyan,2024-02-26,56.99,56.99,0.537,0,0,-1.259999999999998,-4.449999999999996
Kalyan,2024-02-27,56.58,56.58,0.533,0,0,-1.4600000000000009,-4.43
Kalyan,2024-02-28,56.17,56.17,0.529,0,0,-1.6599999999999966,-4.409999999999997
Kalyan,2024-02-29,55.96,55.96,0.527,0,0,-1.6599999999999966,-4.189999999999998
Kalyan,2024-03-01,55.55,55.55,0.523,0,0,-1.8599999999999994,-4.170000000000002
Kalyan,2024-03-02,55.25,55.25,0.52,0,0,-1.9500000000000028,-4.049999999999997
Kalyan,2024-03-03,55.04,55.04,0.519,0,0,-1.9500000000000028,-3.8400000000000034
Kalyan,2024-03-04,54.84,54.84,0.517,0,0,-1.7399999999999949,-3.6199999999999974
Kalyan,2024-03-05,54.64,54.64,0.515,0,0,-1.5300000000000011,-3.6099999999999994
Kalyan,2024-03-06,54.34,54.34,0.512,0,0,-1.6199999999999974,-3.6999999999999957
Kalyan,2024-03-07,54.04,54.04,0.509,0,0,-1.509999999999998,-3.789999999999999
Kalyan,2024-03-08,53.74,53.74,0.506,0,0,-1.509999999999998,-3.8799999999999955
Kalyan,2024-03-09,53.33,53.33,0.502,0,0,-1.7100000000000009,-4.079999999999998
Kalyan,2024-03-10,53.04,53.04,0.5,0,0,-1.8000000000000043,-4.160000000000004
Kalyan,2024-03-11,52.75,52.75,0.497,0,0,-1.8900000000000006,-4.240000000000002
Kalyan,2024-03-12,52.45,52.45,0.494,0,0,-1.8900000000000006,-4.1299999999999955
Kalyan,2024-03-13,52.76,52.76,0.497,0,0,-1.2800000000000011,-3.4100000000000037
