city,district,date,year_week,source_url,severity
Mahabaleshwar,,2024-07-20,2024-28,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNcHlYQ0EwMkNEZG9fVWtpYmRYQTd2ZDZHUzBSVk5aUVZHbFR4YWt3UmhaaGtYNExIWlkwVWhVWWViWThzaXI1QXQ5ekxVLS1mUEM0cnlfaDJNajdES1hjYlByQ2dQSDlyeldOc2wtYnBZX1JWYjFYSk1qVVFRRHhoNmI1Qm5BUkczcWcwX3pZZ3YtdmFhaFJ5XzZVTkZlcEhFaUpUMW1QNjRUckZUWkg1a3p3M0NudGZwdjVmNXo4UHVCaFBwbHFCTjhmQVI2VFRaSFIxdWQwNXVFdXpzNWlMYUlLbTFpQdIB6wFBVV95cUxOVXlxTV92SENjbUZwdktQQzdvSmFoWlBabHRQRGVTaEdCZ2R1TlBRZ2hkTGpwUUR5YzdrVk1CQ3pzamo2UVJHRk03Q1JLZlY2TGdnaDZyZ1QtU3ZvY1NtNlk0MFFmUnVaQS16Tks3YnAwMEhhX2M3ZjJYVzRKdVZSZmgtVXVJZGloaktOd21aZXhEeHh5UUdnZUpWVGxFMjZyT3EzN1JYZ2lIVHlaT2xFYkVvM0drQ3hHN25jRDJfT3ktUzNNUkM5TzN1Q3U2dGN5U21jRnBGWDZkeFVPdGRLbEJzTktGNG5GbUVZ?oc=5,High
Bhiwandi,,2024-07-20,2024-28,https://news.google.com/rss/articles/CBMizgFBVV95cUxQNG5QcTdJcWtaMU5ucGtMbVlRQ3IzNjcxa1VUdk5XYzNjTVgxRFdmU1lyT0pVRnBGZVBiY3BEQkdSelhqMFdsRGZvRFV2M0Y2SlI4ZXpQUld1R29KVk5maVc1N25Dbl9lV1ZZZDlmTVNINzhKc1V0VGNnbFFIOURocFpRelBBZS1jUWI2bktLTEJSVk9kNkhUNFE1QU1tWjhBX0c2MHluVE54RmlDNDNsUlZ0NmtoMHdUZWxNWEtYbU41OVJJVHJZU25nN3R2Z9IB1AFBVV95cUxQLXJzQXNZdC1vWFo0WHNxdWRNcjNwRFNjZ2N2SEFBSWtqVmdydFFHTjZSUWtRUlNYS25iZkY2cXJyX0pRYXV0QURpS0FxNzFVdnRXNUpFcXVLTm5kYjl0dVZzcW5XWGxDeWlLeXkweHVNcjhBOFFCWHBRYlk5cU55cnVka3lVVUh6S20zaXZqeEhwUzZYMzhBTWcweTFaUEZhcTRiRkdYOS16Zkt3NGJRS0dXTVl5Z0ZfVXlPdklDd19zeUVFM2FoeTN0dXU1QVNrZEtidw?oc=5,High
Mulshi,,2024-07-20,2024-28,https://news.google.com/rss/articles/CBMizgFBVV95cUxQNG5QcTdJcWtaMU5ucGtMbVlRQ3IzNjcxa1VUdk5XYzNjTVgxRFdmU1lyT0pVRnBGZVBiY3BEQkdSelhqMFdsRGZvRFV2M0Y2SlI4ZXpQUld1R29KVk5maVc1N25Dbl9lV1ZZZDlmTVNINzhKc1V0VGNnbFFIOURocFpRelBBZS1jUWI2bktLTEJSVk9kNkhUNFE1QU1tWjhBX0c2MHluVE54RmlDNDNsUlZ0NmtoMHdUZWxNWEtYbU41OVJJVHJZU25nN3R2Z9IB1AFBVV95cUxQLXJzQXNZdC1vWFo0WHNxdWRNcjNwRFNjZ2N2SEFBSWtqVmdydFFHTjZSUWtRUlNYS25iZkY2cXJyX0pRYXV0QURpS0FxNzFVdnRXNUpFcXVLTm5kYjl0dVZzcW5XWGxDeWlLeXkweHVNcjhBOFFCWHBRYlk5cU55cnVka3lVVUh6S20zaXZqeEhwUzZYMzhBTWcweTFaUEZhcTRiRkdYOS16Zkt3NGJRS0dXTVl5Z0ZfVXlPdklDd19zeUVFM2FoeTN0dXU1QVNrZEtidw?oc=5,High
Thane,,2024-07-20,2024-28,https://news.google.com/rss/articles/CBMizgFBVV95cUxQNG5QcTdJcWtaMU5ucGtMbVlRQ3IzNjcxa1VUdk5XYzNjTVgxRFdmU1lyT0pVRnBGZVBiY3BEQkdSelhqMFdsRGZvRFV2M0Y2SlI4ZXpQUld1R29KVk5maVc1N25Dbl9lV1ZZZDlmTVNINzhKc1V0VGNnbFFIOURocFpRelBBZS1jUWI2bktLTEJSVk9kNkhUNFE1QU1tWjhBX0c2MHluVE54RmlDNDNsUlZ0NmtoMHdUZWxNWEtYbU41OVJJVHJZU25nN3R2Z9IB1AFBVV95cUxQLXJzQXNZdC1vWFo0WHNxdWRNcjNwRFNjZ2N2SEFBSWtqVmdydFFHTjZSUWtRUlNYS25iZkY2cXJyX0pRYXV0QURpS0FxNzFVdnRXNUpFcXVLTm5kYjl0dVZzcW5XWGxDeWlLeXkweHVNcjhBOFFCWHBRYlk5cU55cnVka3lVVUh6S20zaXZqeEhwUzZYMzhBTWcweTFaUEZhcTRiRkdYOS16Zkt3NGJRS0dXTVl5Z0ZfVXlPdklDd19zeUVFM2FoeTN0dXU1QVNrZEtidw?oc=5,High
Palghar,,2024-07-20,2024-28,https://news.google.com/rss/articles/CBMizgFBVV95cUxQNG5QcTdJcWtaMU5ucGtMbVlRQ3IzNjcxa1VUdk5XYzNjTVgxRFdmU1lyT0pVRnBGZVBiY3BEQkdSelhqMFdsRGZvRFV2M0Y2SlI4ZXpQUld1R29KVk5maVc1N25Dbl9lV1ZZZDlmTVNINzhKc1V0VGNnbFFIOURocFpRelBBZS1jUWI2bktLTEJSVk9kNkhUNFE1QU1tWjhBX0c2MHluVE54RmlDNDNsUlZ0NmtoMHdUZWxNWEtYbU41OVJJVHJZU25nN3R2Z9IB1AFBVV95cUxQLXJzQXNZdC1vWFo0WHNxdWRNcjNwRFNjZ2N2SEFBSWtqVmdydFFHTjZSUWtRUlNYS25iZkY2cXJyX0pRYXV0QURpS0FxNzFVdnRXNUpFcXVLTm5kYjl0dVZzcW5XWGxDeWlLeXkweHVNcjhBOFFCWHBRYlk5cU55cnVka3lVVUh6S20zaXZqeEhwUzZYMzhBTWcweTFaUEZhcTRiRkdYOS16Zkt3NGJRS0dXTVl5Z0ZfVXlPdklDd19zeUVFM2FoeTN0dXU1QVNrZEtidw?oc=5,High
Lonavala,,2024-07-21,2024-29,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTlFuZ3RsM1FSbnptcnZBZHdSQ2NvYmJNaWtTcUtNLThoWVFrUDJCN2FpU3RHaUZkV1BMc09ERFZWTFVPY2lZamVDV21FVk04RjVPMnNDTTVjVUtsSmo4R1VrUnZKOE9FWlM1MmhCX3JNeWdKYkdybjVfWW5hZ0pmU2duV3RqOGxtZlFmdl9vRnZ1QktTdWZYOEVnWnhYV2xJQU9ieUJhcE1sTlB1UXJiSjJILWpYLURIRHBxVjNkTVZ0UdIBxwFBVV95cUxQNnNrbVV0WUpWeXpPc1FlQ2JmQ195ZEd1N0tuTmUybUoxa1hNb3Y2cDJCdy02bGktZlpaRGhUSktSMklpeWVNb1o2NXM1dlhmRmhNVWh3N0dtbVRRX25LX3VOdFJKOE5nT2ZNdXdIWGRTcGdBYlF1OHZiMG5CaHpNYk5vRE5ENURkNXhLWHNXQTk1YXJlTkU1TWYwRlR6NXlTZ2tiRGk1VlZJM0dpc3JYZWJnVlFZbjBDYVFwVE9sNGFQcmY5cjc0?oc=5,High
Baramati,,2024-07-22,2024-29,https://news.google.com/rss/articles/CBMinwFBVV95cUxOR2pRMm1qWXRtYTFzclBaZTRHZ3ZSY3lNZDhWTkNvaTJ5a1hONWJYZVNXOEdpTkJHZllaUFg4ME9lcUFtTEZfNEpUdWd6cXhWem8wM3ZReGt6VGxTUlEzczBfVDVpNlRFSXlEVVhWeHRTQjNiaW5abGxHaHJ1NTZ6Q1NHOUIwMlpQSEVkZkRaWl9RWFBpS3dyZmcwTnZEYjTSAaYBQVVfeXFMTW0yRkZUcmhxQ3JLT1RDY05WaWtiQWlOYU5Dc3BZdm52VEV2ZGxRMzIyT0p2ZFBXSXpSbHpvaHNQT3lGQ3BKTnE4eGNScm9mcGp3cmk4UmlhTHdMTDg4bS1WbHk5UjJVdk9CeVgxMW9iMmZ2eUJka29HbHBVRHppTDYtU2ZqMEluUHEtX0Z3UjliMGJ3YndoSVBxZVhiQ0kySzFzN0xuQQ?oc=5,High
Bhiwandi,,2024-07-22,2024-29,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOY01PeGxNWUF5djROWENvUnU4a2hBdkFxcVN3eTh5MGhuRjA3ZmtPRE43NFdjbEdIUExSeXRYelBINzNyM3FSSHhlRUlSbVU5ejhBWjRIN1JqUE5NYnExMWJrOEFKMU1BODVIQm5yTDFqcktkUkNObHowTzkyMXZSWUtsV2NQdVB1WC16YTBqTWpzRkVhbkxxa0JGY0YyVFM2RW1xTFNTMFp0NFh2SGNMbjNBa0NpVVJRaGVlVmNIYnI1WTZQbWh1d2J4SWpaTXdrWW41d2xMSWxLNGtfNDhHYllRRVlmZ9IB6wFBVV95cUxNU3hjcTBrTVMySWc3eHJUa0liVTZLZVZIdHd4cHhaY1F5UFZWc2lySDk3cEZ6RGNjaVhpM0EyTEZQbWIxbnI3SW96TGlfMnctNDJSV0VBeDdYcTcyb2IyaXgwVThTeDBQeWMtRVIyOWl6SlhhSjlZeldKRl9sX2hWZU1WWDliX2ppNDdkUlRDSFFsbTB1eGF2UDBxdU5uWXVXUjJYcGVwZmFOZE56WGVGX3g2VUc5S28xTWVfMjdFV3U2aXJWYVBLTE9NQml4TVVxOEJfQXh5SkJUV1AwV2RjbS1UWHNhaUUyNk9V?oc=5,High
Vasai,,2024-07-23,2024-29,https://news.google.com/rss/articles/CBMiygFBVV95cUxPZjhmclZFbDk3WDlNQ3NyZHNvdkg5MDVEeEdtbFJaXzVVZUVqR0hDZUtzRXRENW1qa3BKMEJUdUFKT2VxbkVjUkt1UkQ1cWN2cklqWS1nVTlBMzNlTFYzMjNhanZkLWNaRzctZFZOQ3FNVzZxR3AyYnhuOE1fOWRqXzRkNTlFaE1BVC1EMG9sYV9IalhzNXZNTHlZOG1lTEZLZW1MS0V4ZHlKMTRJN2E4Zmc5UGVtdTZEUC1rQ2NkY241VVpzU1hQUWN30gHPAUFVX3lxTE5kaDYwTmh3VDhvY1I2V19STVdmdGJLeTNNTHBaUHc1X0FmODNYNWdMdEJOdG9TcDl0V1hrTjBldkxUeUJMZFJRa3dMV3E0RHZNSjFSemtWN3Y3TFRkTGhfaFhQQ3RwMGszV3Z6T3ZKbnR4YXFUSkZmOXlUZXhsS2xlczVjZ0hfQ3BOUGc5NzBVWkUxT2NKeGZiZ214NlBGb0ZxWGR6bkZQakFyaS1vMFE3Q0JBR2hRMnBWcjVFc1FlMThFNzdrOER6U1psU085cw?oc=5,High
Kolhapur,,2024-07-23,2024-29,https://news.google.com/rss/articles/CBMiygFBVV95cUxPZjhmclZFbDk3WDlNQ3NyZHNvdkg5MDVEeEdtbFJaXzVVZUVqR0hDZUtzRXRENW1qa3BKMEJUdUFKT2VxbkVjUkt1UkQ1cWN2cklqWS1nVTlBMzNlTFYzMjNhanZkLWNaRzctZFZOQ3FNVzZxR3AyYnhuOE1fOWRqXzRkNTlFaE1BVC1EMG9sYV9IalhzNXZNTHlZOG1lTEZLZW1MS0V4ZHlKMTRJN2E4Zmc5UGVtdTZEUC1rQ2NkY241VVpzU1hQUWN30gHPAUFVX3lxTE5kaDYwTmh3VDhvY1I2V19STVdmdGJLeTNNTHBaUHc1X0FmODNYNWdMdEJOdG9TcDl0V1hrTjBldkxUeUJMZFJRa3dMV3E0RHZNSjFSemtWN3Y3TFRkTGhfaFhQQ3RwMGszV3Z6T3ZKbnR4YXFUSkZmOXlUZXhsS2xlczVjZ0hfQ3BOUGc5NzBVWkUxT2NKeGZiZ214NlBGb0ZxWGR6bkZQakFyaS1vMFE3Q0JBR2hRMnBWcjVFc1FlMThFNzdrOER6U1psU085cw?oc=5,High
Maval,,2024-07-23,2024-29,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQdGtVNEJ3dUY3TGpVQVozS2ZrMy1qSzhIWk9uRkJUejkxYXZ0cl9DUGZKWWUzTlc4Mm9CVmRtT0gxQWhuNjB6cWZmeWl0TEVQTS1qQTBZWkw2WmprVUJOM2NjbGUyaTFkMUZlMHdHT2NVek9acUlwVzdwRXFkc2lLWHdvMVBHYXBEX085TDBCOW1iUm15YnlWYzBzQ0RKLW94enlHeVBVX2QxWFZEb2hFeVgxZWF5V285Mm9v?oc=5,High
Virar,,2024-07-23,2024-29,https://news.google.com/rss/articles/CBMiygFBVV95cUxPZjhmclZFbDk3WDlNQ3NyZHNvdkg5MDVEeEdtbFJaXzVVZUVqR0hDZUtzRXRENW1qa3BKMEJUdUFKT2VxbkVjUkt1UkQ1cWN2cklqWS1nVTlBMzNlTFYzMjNhanZkLWNaRzctZFZOQ3FNVzZxR3AyYnhuOE1fOWRqXzRkNTlFaE1BVC1EMG9sYV9IalhzNXZNTHlZOG1lTEZLZW1MS0V4ZHlKMTRJN2E4Zmc5UGVtdTZEUC1rQ2NkY241VVpzU1hQUWN30gHPAUFVX3lxTE5kaDYwTmh3VDhvY1I2V19STVdmdGJLeTNNTHBaUHc1X0FmODNYNWdMdEJOdG9TcDl0V1hrTjBldkxUeUJMZFJRa3dMV3E0RHZNSjFSemtWN3Y3TFRkTGhfaFhQQ3RwMGszV3Z6T3ZKbnR4YXFUSkZmOXlUZXhsS2xlczVjZ0hfQ3BOUGc5NzBVWkUxT2NKeGZiZ214NlBGb0ZxWGR6bkZQakFyaS1vMFE3Q0JBR2hRMnBWcjVFc1FlMThFNzdrOER6U1psU085cw?oc=5,High
Ulhasnagar,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMirwFBVV95cUxNc3Z1QkE5U3JqNU5DdVQwa3BJQWw4TGlud2VGTUVKTlpuUGR1a2JYZHlGWkozaXFHbS1UeWJ6dTRqSFpZbEpraExudlFNZ0hVbGRwaDQ2akZzSnF6RThQYm5zRGpUbW9aektJdThUZ3dFVWlzTXBqdUdhV2dwaWxFUVhjTm43akJKNkJJb1JuWURiaEFER2d2ODRVM3Y5QW5ycHE0TnlzV240Q1ZGRVc00gG2AUFVX3lxTFBsZDN4SDdPNUJnUnVsdXU2UnBxVnlHWmFteFdrVFMyOERZT016SEE4b1dKYzVHSnFnTkktekgyTFoxaV9QVEFMZTk5UGVkXzkwM3FnLV9DQTZuSVFKa2tLRXRNdEhVYTgtR0lfc205S00xdmI3ekhuREdfTDF1Z3o2MjhrRXozVmFJNkQwcWtXZDlwNXN1OHRlUXBZZ2VOZnZDUXJ0OWVlRi1VTEFuRU04aEpVcUdn?oc=5,High
Khed,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMirwFBVV95cUxNc3Z1QkE5U3JqNU5DdVQwa3BJQWw4TGlud2VGTUVKTlpuUGR1a2JYZHlGWkozaXFHbS1UeWJ6dTRqSFpZbEpraExudlFNZ0hVbGRwaDQ2akZzSnF6RThQYm5zRGpUbW9aektJdThUZ3dFVWlzTXBqdUdhV2dwaWxFUVhjTm43akJKNkJJb1JuWURiaEFER2d2ODRVM3Y5QW5ycHE0TnlzV240Q1ZGRVc00gG2AUFVX3lxTFBsZDN4SDdPNUJnUnVsdXU2UnBxVnlHWmFteFdrVFMyOERZT016SEE4b1dKYzVHSnFnTkktekgyTFoxaV9QVEFMZTk5UGVkXzkwM3FnLV9DQTZuSVFKa2tLRXRNdEhVYTgtR0lfc205S00xdmI3ekhuREdfTDF1Z3o2MjhrRXozVmFJNkQwcWtXZDlwNXN1OHRlUXBZZ2VOZnZDUXJ0OWVlRi1VTEFuRU04aEpVcUdn?oc=5,High
Khandala,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMipwFBVV95cUxPUl8zR0c3QkFUbjZpb29vV1ZjcHZLbTJyUWo2cHN6Tlk2RE81Q3ItUWNQajJJc3czVm4zbDg0bmp4bEFVaEZlNkRYUHFJRVp5WkJ5T0JNWWh4ZjRIOW5iVWNIR01ZMF83NFJuNlVyNGJ4ek8zYS10U09aLXY2LTkxWlRGbDJqVU55VGp1RHFzVzZZdjlwenNrSnF0Zk9GQ1RyVG9scjFaTdIBrAFBVV95cUxNX0tkTndFaXFTNTZHMG1YelJfMmo2c1NjbjgwRktYT0ZDNkxwMlVMZ0N4UUowbzV5SG5CdDJBS0FhOGpHRlo1R3BWYXZGMHhJek56dEpEbzREUVk0ZHVFaUNCQTE1X0FYbTRrWEdGWXZvLUp2NWRBSXFWdGMtT25fU0MzNzdlLXBTc1dvVWhHajlwTkVuTUtBZU16SWdfS1lWUGRreWFXNVNvWGZr?oc=5,High
Talegaon,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Alandi,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Pune,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Satara,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMirwFBVV95cUxNc3Z1QkE5U3JqNU5DdVQwa3BJQWw4TGlud2VGTUVKTlpuUGR1a2JYZHlGWkozaXFHbS1UeWJ6dTRqSFpZbEpraExudlFNZ0hVbGRwaDQ2akZzSnF6RThQYm5zRGpUbW9aektJdThUZ3dFVWlzTXBqdUdhV2dwaWxFUVhjTm43akJKNkJJb1JuWURiaEFER2d2ODRVM3Y5QW5ycHE0TnlzV240Q1ZGRVc00gG2AUFVX3lxTFBsZDN4SDdPNUJnUnVsdXU2UnBxVnlHWmFteFdrVFMyOERZT016SEE4b1dKYzVHSnFnTkktekgyTFoxaV9QVEFMZTk5UGVkXzkwM3FnLV9DQTZuSVFKa2tLRXRNdEhVYTgtR0lfc205S00xdmI3ekhuREdfTDF1Z3o2MjhrRXozVmFJNkQwcWtXZDlwNXN1OHRlUXBZZ2VOZnZDUXJ0OWVlRi1VTEFuRU04aEpVcUdn?oc=5,High
Rajgurunagar,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Dombivli,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMirwFBVV95cUxNc3Z1QkE5U3JqNU5DdVQwa3BJQWw4TGlud2VGTUVKTlpuUGR1a2JYZHlGWkozaXFHbS1UeWJ6dTRqSFpZbEpraExudlFNZ0hVbGRwaDQ2akZzSnF6RThQYm5zRGpUbW9aektJdThUZ3dFVWlzTXBqdUdhV2dwaWxFUVhjTm43akJKNkJJb1JuWURiaEFER2d2ODRVM3Y5QW5ycHE0TnlzV240Q1ZGRVc00gG2AUFVX3lxTFBsZDN4SDdPNUJnUnVsdXU2UnBxVnlHWmFteFdrVFMyOERZT016SEE4b1dKYzVHSnFnTkktekgyTFoxaV9QVEFMZTk5UGVkXzkwM3FnLV9DQTZuSVFKa2tLRXRNdEhVYTgtR0lfc205S00xdmI3ekhuREdfTDF1Z3o2MjhrRXozVmFJNkQwcWtXZDlwNXN1OHRlUXBZZ2VOZnZDUXJ0OWVlRi1VTEFuRU04aEpVcUdn?oc=5,High
Chakan,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Dehu,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMizwFBVV95cUxPRTM0aWllaW0xWEI4bjdnMjVuNy1zcVFSTXYwbDMwTUJZMHpxNExvNWg3dTgtbWhvR1oyS2N4Z0hBTS0xQnJraEd6a3BidGY2cUZ3N0tJWGQxdWFPT1BiekREM1VBd3Z0Wm4zUTN6N1dPY0loczFRX0NrQnFqQy1YcWpJZHpLZ1JuVGZEZFo2ZGhWeTZIblctZTUzWVhlX2I1RzctN1RQZmZja0ZFT3BoU1RVa05ONl9vSG1zZEQ5ejJYV2MwR3B0S05ZZVQ4NEXSAdcBQVVfeXFMUEVCQm40bFllOF8wLUtOWVU1TkM0dF9jWkxncVlTUUl6Mi14bXBKdHMwSG1QaXlUY2l5R0FnbEhUaGswZWNzOVNfZjdrZUNsdkxzUHNhY1RNVTAtYVUwNXRLM1ZPQ1Q5cWdJQUFCMGlYMlRYTFZQYmxFQ3hqd1ZLOUJGRF8yckJkeF9JUkRHd3hJRnRyTmxNZnRsWDJoOTl2OExhcXF5bFByZlR3Njg2M3huU3hwZGtLUXFGRmxraVE4Uld6aEtadENORjdJVzFTOWhpR2dGbzg?oc=5,High
Thane,,2024-07-25,2024-29,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQZWVvempqSURnejdmYnF5SzlncEFlWW5WUGExTTRicnRjN3FUeVExSGJYV0pmTzdtcTFKd2owckdITWpfenQzdFI0YXVISmYwWTRoWUlzd3RrdFFHSGZhQnpmWTVuNVJrd1IwS19qd3FLc3MxcGY0bjBmYTVmUUpqZ2FlbDNoX2NJSDJzWVJwd2RRellaLVNfb3dZLTNacXNDamlLVzFmY0hvRk5lTXVoeXB3RGhCTUhWamg1N19LQjZYNlZFMm5FNUw3cnpTSGE1cHozZ2RCQWYzREhFeXlSSzNJSGpPd0lG0gHuAUFVX3lxTE9FXzhsX2xzblVtM0k0Ul9sSEZlNS1iZVdTUFpnNkpZUlF6cVlwUlhvMWpudVE0MlQteWNlQnZnTzRFR3pTWUhlQjctRGk2bXhYMlczUk9JTTUxREdSVG1MeUVrbGh4V0cwT1NNSF9ZMXhTeVlWd1FzajZTRzRIempjRFhrSmlRQ0p3bkJlaGo2bERLWldMWXFFc1VGZ3VQdENKLTlKRlRMSEk0TVcwdHRHS25CajM1UmliTTc1dmw5M29nazJHZU1KTHJhY3hRTnhFYkFMMXJzSUJTWFBTaVJmcXlWVWVBbGV1QXlxS2c?oc=5,High
